Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1993,
Albania,ALB,1993,
Algeria,DZA,1993,
Andorra,AND,1993,
Angola,AGO,1993,449.7278949
Antigua and Barbuda,ATG,1993,367.2792251
Argentina,ARG,1993,15916.83952
Armenia,ARM,1993,
Australia,AUS,1993,25032.78227
Austria,AUT,1993,6931.855964
Azerbaijan,AZE,1993,347.8706447
Bahamas,BHS,1993,
Bahrain,BHR,1993,8624.620168
Bangladesh,BGD,1993,17724.53995
Barbados,BRB,1993,23987.20372
Belarus,BLR,1993,209.5309545
Belgium,BEL,1993,165.3441203
Belize,BLZ,1993,22283.93602
Benin,BEN,1993,387.3100548
Bhutan,BTN,1993,324.1115767
Bolivia,BOL,1993,280.7572745
Bosnia and Herzegovina,BIH,1993,1278.525114
Botswana,BWA,1993,11151.8715
Brazil,BRA,1993,
Brunei,BRN,1993,929.8721187
Bulgaria,BGR,1993,1589.510113
Burkina Faso,BFA,1993,3859.658444
Burundi,BDI,1993,
Cabo Verde,CPV,1993,756.637016
Cambodia,KHM,1993,2348.906354
Cameroon,CMR,1993,7904.707624
Canada,CAN,1993,
Central African Republic,CAF,1993,407.3998425
Chad,TCD,1993,2929.43119
Chile,CHL,1993,404.9545469
China,CHN,1993,20186.79888
Colombia,COL,1993,
Comoros,COM,1993,39237.11866
Congo,COG,1993,
Costa Rica,CRI,1993,3540.913773
Croatia,HRV,1993,378.9393531
Cuba,CUB,1993,
Cyprus,CYP,1993,1309.9363
Czechia,CZE,1993,
Côte d'Ivoire,CIV,1993,
Democratic Republic of the Congo,COD,1993,1929.267218
Denmark,DNK,1993,903.0337291
Djibouti,DJI,1993,1220.049979
Dominica,DMA,1993,2840.387065
Dominican Republic,DOM,1993,
Ecuador,ECU,1993,2063.203663
Egypt,EGY,1993,
El Salvador,SLV,1993,
Equatorial Guinea,GNQ,1993,10526.1416
Eritrea,ERI,1993,3984.146344
Estonia,EST,1993,25616.65088
Eswatini,SWZ,1993,758.7338427
Ethiopia,ETH,1993,3536.156092
Fiji,FJI,1993,27581.72411
Finland,FIN,1993,1722.41996
France,FRA,1993,1831.04801
Gabon,GAB,1993,
Gambia,GMB,1993,
Georgia,GEO,1993,
Germany,DEU,1993,
Ghana,GHA,1993,
Greece,GRC,1993,1697.888841
Grenada,GRD,1993,
Guatemala,GTM,1993,
Guinea,GIN,1993,252.0857771
Guinea-Bissau,GNB,1993,13330.37982
Guyana,GUY,1993,2685.908893
Haiti,HTI,1993,168.5204014
Honduras,HND,1993,
Hungary,HUN,1993,
Iceland,ISL,1993,17588.67817
India,IND,1993,2070.047341
Indonesia,IDN,1993,22238.82506
Iran,IRN,1993,
Iraq,IRQ,1993,
Ireland,IRL,1993,4105.987013
Israel,ISR,1993,18389.01957
Italy,ITA,1993,550.0155426
Jamaica,JAM,1993,359.8008441
Japan,JPN,1993,
Jordan,JOR,1993,670.7417782
Kazakhstan,KAZ,1993,
Kenya,KEN,1993,581.6126818
Kiribati,KIR,1993,256.6830237
Kuwait,KWT,1993,10257.30858
Kyrgyzstan,KGZ,1993,3026.041542
Laos,LAO,1993,
Latvia,LVA,1993,1165.674427
Lebanon,LBN,1993,
Lesotho,LSO,1993,603.0843167
Liberia,LBR,1993,
Libya,LBY,1993,
Liechtenstein,LIE,1993,772.7422477
Lithuania,LTU,1993,
Luxembourg,LUX,1993,2447.503191
Madagascar,MDG,1993,258.0663723
Malawi,MWI,1993,3886.666084
Malaysia,MYS,1993,
