Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1969,
Albania,ALB,1969,
Algeria,DZA,1969,
Andorra,AND,1969,
Angola,AGO,1969,
Antigua and Barbuda,ATG,1969,
Argentina,ARG,1969,
Armenia,ARM,1969,
Australia,AUS,1969,
Austria,AUT,1969,1329.561818
Azerbaijan,AZE,1969,
Bahamas,BHS,1969,
Bahrain,BHR,1969,
Bangladesh,BGD,1969,2995.861199
Barbados,BRB,1969,1834.078078
Belarus,BLR,1969,
Belgium,BEL,1969,55.0588389
Belize,BLZ,1969,2490.107173
Benin,BEN,1969,110.3147947
Bhutan,BTN,1969,86.75553957
Bolivia,BOL,1969,125.8803117
Bosnia and Herzegovina,BIH,1969,
Botswana,BWA,1969,
Brazil,BRA,1969,
Brunei,BRN,1969,
Bulgaria,BGR,1969,
Burkina Faso,BFA,1969,401.5579905
Burundi,BDI,1969,
Cabo Verde,CPV,1969,207.1260197
Cambodia,KHM,1969,399.4984191
Cameroon,CMR,1969,566.833205
Canada,CAN,1969,
Central African Republic,CAF,1969,
Chad,TCD,1969,131.7765745
Chile,CHL,1969,91.65870595
China,CHN,1969,3776.156131
Colombia,COL,1969,
Comoros,COM,1969,3657.207942
Congo,COG,1969,
Costa Rica,CRI,1969,873.5818899
Croatia,HRV,1969,100.3081395
Cuba,CUB,1969,
Cyprus,CYP,1969,175.1504964
Czechia,CZE,1969,
Côte d'Ivoire,CIV,1969,
Democratic Republic of the Congo,COD,1969,317.8687981
Denmark,DNK,1969,
Djibouti,DJI,1969,
Dominica,DMA,1969,477.0813467
Dominican Republic,DOM,1969,
Ecuador,ECU,1969,
Egypt,EGY,1969,
El Salvador,SLV,1969,
Equatorial Guinea,GNQ,1969,
Eritrea,ERI,1969,
Estonia,EST,1969,2281.275982
Eswatini,SWZ,1969,
Ethiopia,ETH,1969,
Fiji,FJI,1969,3151.133243
Finland,FIN,1969,287.6993057
France,FRA,1969,315.9146557
Gabon,GAB,1969,
Gambia,GMB,1969,
Georgia,GEO,1969,
Germany,DEU,1969,
Ghana,GHA,1969,
Greece,GRC,1969,520.8439846
Grenada,GRD,1969,
Guatemala,GTM,1969,
Guinea,GIN,1969,
Guinea-Bissau,GNB,1969,1109.136371
Guyana,GUY,1969,
Haiti,HTI,1969,102.2801777
Honduras,HND,1969,
Hungary,HUN,1969,
Iceland,ISL,1969,2201.124152
India,IND,1969,349.813973
Indonesia,IDN,1969,2729.371248
Iran,IRN,1969,
Iraq,IRQ,1969,
Ireland,IRL,1969,545.4102371
Israel,ISR,1969,2100.667869
Italy,ITA,1969,
Jamaica,JAM,1969,225.772622
Japan,JPN,1969,
Jordan,JOR,1969,
Kazakhstan,KAZ,1969,
Kenya,KEN,1969,
Kiribati,KIR,1969,208.4408397
Kuwait,KWT,1969,1305.64396
Kyrgyzstan,KGZ,1969,
Laos,LAO,1969,
Latvia,LVA,1969,326.3027334
