Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1980,
Albania,ALB,1980,
Algeria,DZA,1980,
Andorra,AND,1980,
Angola,AGO,1980,729.1119655
Antigua and Barbuda,ATG,1980,590.6077384
Argentina,ARG,1980,12474.92529
Armenia,ARM,1980,
Australia,AUS,1980,42925.23388
Austria,AUT,1980,2747.502275
Azerbaijan,AZE,1980,
Bahamas,BHS,1980,
Bahrain,BHR,1980,2053.103279
Bangladesh,BGD,1980,10223.28867
Barbados,BRB,1980,10826.97183
Belarus,BLR,1980,
Belgium,BEL,1980,209.8057367
Belize,BLZ,1980,12864.00257
Benin,BEN,1980,358.0030542
Bhutan,BTN,1980,277.5975314
Bolivia,BOL,1980,206.0757143
Bosnia and Herzegovina,BIH,1980,2238.802958
Botswana,BWA,1980,9732.725872
Brazil,BRA,1980,
Brunei,BRN,1980,
Bulgaria,BGR,1980,
Burkina Faso,BFA,1980,1774.413699
Burundi,BDI,1980,
Cabo Verde,CPV,1980,787.9073449
Cambodia,KHM,1980,1958.571592
Cameroon,CMR,1980,4024.588566
Canada,CAN,1980,
Central African Republic,CAF,1980,296.8805108
Chad,TCD,1980,1131.63379
Chile,CHL,1980,325.2547703
China,CHN,1980,11208.20274
Colombia,COL,1980,
Comoros,COM,1980,19393.88055
Congo,COG,1980,
Costa Rica,CRI,1980,2570.843119
Croatia,HRV,1980,195.14948
Cuba,CUB,1980,
Cyprus,CYP,1980,784.1162271
Czechia,CZE,1980,
Côte d'Ivoire,CIV,1980,
Democratic Republic of the Congo,COD,1980,1279.501167
Denmark,DNK,1980,720.6851097
Djibouti,DJI,1980,439.9826024
Dominica,DMA,1980,2020.990675
Dominican Republic,DOM,1980,
Ecuador,ECU,1980,2030.933623
Egypt,EGY,1980,
El Salvador,SLV,1980,
Equatorial Guinea,GNQ,1980,4232.022949
Eritrea,ERI,1980,
Estonia,EST,1980,12182.78002
Eswatini,SWZ,1980,
Ethiopia,ETH,1980,996.1913623
Fiji,FJI,1980,13822.15784
Finland,FIN,1980,1180.180893
France,FRA,1980,2275.779712
Gabon,GAB,1980,
Gambia,GMB,1980,
Georgia,GEO,1980,
Germany,DEU,1980,
Ghana,GHA,1980,
Greece,GRC,1980,2189.784177
Grenada,GRD,1980,
Guatemala,GTM,1980,
Guinea,GIN,1980,
Guinea-Bissau,GNB,1980,6204.143215
Guyana,GUY,1980,
Haiti,HTI,1980,203.6853944
Honduras,HND,1980,
Hungary,HUN,1980,
Iceland,ISL,1980,11224.938
India,IND,1980,1873.31098
Indonesia,IDN,1980,12565.16394
Iran,IRN,1980,
Iraq,IRQ,1980,
Ireland,IRL,1980,5718.467191
Israel,ISR,1980,10032.06208
Italy,ITA,1980,
Jamaica,JAM,1980,372.2520264
Japan,JPN,1980,
Jordan,JOR,1980,1930.991843
Kazakhstan,KAZ,1980,
Kenya,KEN,1980,346.8554416
Kiribati,KIR,1980,175.4510081
Kuwait,KWT,1980,5811.690696
Kyrgyzstan,KGZ,1980,1173.078096
Laos,LAO,1980,
Latvia,LVA,1980,1141.805498
Lebanon,LBN,1980,
Lesotho,LSO,1980,778.9588141
Liberia,LBR,1980,
Libya,LBY,1980,
Liechtenstein,LIE,1980,854.3740792
Lithuania,LTU,1980,
Luxembourg,LUX,1980,
Madagascar,MDG,1980,246.4692716
Malawi,MWI,1980,2158.221814
Malaysia,MYS,1980,
Maldives,MDV,1980,
Mali,MLI,1980,
Malta,MLT,1980,
Marshall Islands,MHL,1980,486.620172
Mauritania,MRT,1980,
Mauritius,MUS,1980,
Mexico,MEX,1980,271.080946
Micronesia,FSM,1980,
Moldova,MDA,1980,6372.437775
Monaco,MCO,1980,
Mongolia,MNG,1980,3867.645007
Montenegro,MNE,1980,15339.9113
Morocco,MAR,1980,6548.544734
Mozambique,MOZ,1980,8476.41045
Myanmar,MMR,1980,1248.744847
Namibia,NAM,1980,1750.098011
Nauru,NRU,1980,9668.746264
Nepal,NPL,1980,
Netherlands,NLD,1980,453.5589734
New Zealand,NZL,1980,
Nicaragua,NIC,1980,143.154318
Niger,NER,1980,542.2535996
Nigeria,NGA,1980,
North Korea,PRK,1980,
North Macedonia,MKD,1980,19031.90519
Norway,NOR,1980,
Oman,OMN,1980,
Pakistan,PAK,1980,
Palau,PLW,1980,443.0271717
Palestine,PSE,1980,11959.52227
Panama,PAN,1980,
Papua New Guinea,PNG,1980,
Paraguay,PRY,1980,
Peru,PER,1980,
Philippines,PHL,1980,20958.73953
Poland,POL,1980,271.0552901
Portugal,PRT,1980,
Qatar,QAT,1980,
Romania,ROU,1980,306.815566
Russia,RUS,1980,
Rwanda,RWA,1980,
Saint Kitts and Nevis,KNA,1980,16531.1149
Saint Lucia,LCA,1980,
Saint Vincent and the Grenadines,VCT,1980,
Samoa,WSM,1980,
San Marino,SMR,1980,1109.882202
Sao Tome and Principe,STP,1980,50813.93423
Saudi Arabia,SAU,1980,
Senegal,SEN,1980,577.592701
Serbia,SRB,1980,257.6126196
Seychelles,SYC,1980,
Sierra Leone,SLE,1980,3054.621623
Singapore,SGP,1980,867.9616884
Slovakia,SVK,1980,
Slovenia,SVN,1980,
Solomon Islands,SLB,1980,359.1205633
Somalia,SOM,1980,3948.265727
South Africa,ZAF,1980,31.24623929
South Korea,KOR,1980,
South Sudan,SSD,1980,
Spain,ESP,1980,1235.144225
Sri Lanka,LKA,1980,
Sudan,SDN,1980,
Suriname,SUR,1980,710.9189525
Sweden,SWE,1980,1187.351571
Switzerland,CHE,1980,287.4708224
Syria,SYR,1980,1886.123393
Tajikistan,TJK,1980,
Tanzania,TZA,1980,2467.807655
Thailand,THA,1980,
Timor-Leste,TLS,1980,408.8227798
Togo,TGO,1980,870.3599347
Tonga,TON,1980,659.2971431
Trinidad and Tobago,TTO,1980,13812.16001
Tunisia,TUN,1980,15772.24091
Turkmenistan,TKM,1980,125.1143475
Tuvalu,TUV,1980,6137.681296
Türkiye,TUR,1980,7467.168038
Uganda,UGA,1980,
Ukraine,UKR,1980,5974.304346
United Arab Emirates,ARE,1980,
United Kingdom,GBR,1980,287.4487073
United States,USA,1980,2357.09132
Uruguay,URY,1980,1044.691655
Uzbekistan,UZB,1980,766.9694511
Vanuatu,VUT,1980,2422.626844
Vatican City,VAT,1980,812.9646176
Venezuela,VEN,1980,
Vietnam,VNM,1980,
Yemen,YEM,1980,
Zambia,ZMB,1980,
Zimbabwe,ZWE,1980,3368.366669
