Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1961,
Albania,ALB,1961,
Algeria,DZA,1961,
Andorra,AND,1961,
Angola,AGO,1961,
Antigua and Barbuda,ATG,1961,
Argentina,ARG,1961,
Armenia,ARM,1961,
Australia,AUS,1961,
Austria,AUT,1961,971.3380433
Azerbaijan,AZE,1961,
Bahamas,BHS,1961,
Bahrain,BHR,1961,
Bangladesh,BGD,1961,1880.484895
Barbados,BRB,1961,1036.728204
Belarus,BLR,1961,
Belgium,BEL,1961,71.60192994
Belize,BLZ,1961,1367.788852
Benin,BEN,1961,92.08584813
Bhutan,BTN,1961,72.24237871
Bolivia,BOL,1961,90.36857863
Bosnia and Herzegovina,BIH,1961,
Botswana,BWA,1961,
Brazil,BRA,1961,
Brunei,BRN,1961,
Bulgaria,BGR,1961,
Burkina Faso,BFA,1961,320.0294767
Burundi,BDI,1961,
Cabo Verde,CPV,1961,108.5287654
Cambodia,KHM,1961,231.5640633
Cameroon,CMR,1961,366.1354991
Canada,CAN,1961,
Central African Republic,CAF,1961,
Chad,TCD,1961,62.32240069
Chile,CHL,1961,70.98812592
China,CHN,1961,2246.083566
Colombia,COL,1961,
Comoros,COM,1961,2155.449969
Congo,COG,1961,
Costa Rica,CRI,1961,594.4363062
Croatia,HRV,1961,75.96550111
Cuba,CUB,1961,
Cyprus,CYP,1961,124.5931656
Czechia,CZE,1961,
Côte d'Ivoire,CIV,1961,
Democratic Republic of the Congo,COD,1961,282.0994405
Denmark,DNK,1961,
Djibouti,DJI,1961,
Dominica,DMA,1961,355.8444479
Dominican Republic,DOM,1961,
Ecuador,ECU,1961,
Egypt,EGY,1961,
El Salvador,SLV,1961,
Equatorial Guinea,GNQ,1961,
Eritrea,ERI,1961,
Estonia,EST,1961,1315.907878
Eswatini,SWZ,1961,
Ethiopia,ETH,1961,
Fiji,FJI,1961,1530.53779
Finland,FIN,1961,193.9089888
France,FRA,1961,209.3706727
Gabon,GAB,1961,
Gambia,GMB,1961,
Georgia,GEO,1961,
Germany,DEU,1961,
Ghana,GHA,1961,
Greece,GRC,1961,371.3951765
Grenada,GRD,1961,
Guatemala,GTM,1961,
Guinea,GIN,1961,
Guinea-Bissau,GNB,1961,463.1904409
Guyana,GUY,1961,
Haiti,HTI,1961,76.73019664
Honduras,HND,1961,
Hungary,HUN,1961,
Iceland,ISL,1961,1341.499006
India,IND,1961,280.2733667
Indonesia,IDN,1961,1401.871904
Iran,IRN,1961,
Iraq,IRQ,1961,
Ireland,IRL,1961,323.4592027
Israel,ISR,1961,1472.385714
Italy,ITA,1961,
Jamaica,JAM,1961,181.8700108
Japan,JPN,1961,
Jordan,JOR,1961,
Kazakhstan,KAZ,1961,
Kenya,KEN,1961,
Kiribati,KIR,1961,
Kuwait,KWT,1961,582.5635036
Kyrgyzstan,KGZ,1961,
Laos,LAO,1961,
Latvia,LVA,1961,257.2021506
Lebanon,LBN,1961,
Lesotho,LSO,1961,319.0177548
Liberia,LBR,1961,
Libya,LBY,1961,
Liechtenstein,LIE,1961,237.2666579
Lithuania,LTU,1961,
Luxembourg,LUX,1961,
Madagascar,MDG,1961,68.9905651
Malawi,MWI,1961,
Malaysia,MYS,1961,
Maldives,MDV,1961,
Mali,MLI,1961,
Malta,MLT,1961,
Marshall Islands,MHL,1961,
Mauritania,MRT,1961,
Mauritius,MUS,1961,
Mexico,MEX,1961,87.85386135
Micronesia,FSM,1961,
Moldova,MDA,1961,761.8513596
Monaco,MCO,1961,
Mongolia,MNG,1961,232.3926122
Montenegro,MNE,1961,1489.766799
Morocco,MAR,1961,1697.29358
Mozambique,MOZ,1961,923.0877838
Myanmar,MMR,1961,447.0572737
Namibia,NAM,1961,
Nauru,NRU,1961,608.8645811
Nepal,NPL,1961,
Netherlands,NLD,1961,99.27169571
New Zealand,NZL,1961,
Nicaragua,NIC,1961,
Niger,NER,1961,
Nigeria,NGA,1961,
North Korea,PRK,1961,
North Macedonia,MKD,1961,
Norway,NOR,1961,
Oman,OMN,1961,
Pakistan,PAK,1961,
Palau,PLW,1961,157.5046865
Palestine,PSE,1961,285.3415809
Panama,PAN,1961,
Papua New Guinea,PNG,1961,
Paraguay,PRY,1961,
Peru,PER,1961,
Philippines,PHL,1961,
Poland,POL,1961,145.9009451
Portugal,PRT,1961,
Qatar,QAT,1961,
Romania,ROU,1961,47.04646363
Russia,RUS,1961,
Rwanda,RWA,1961,
Saint Kitts and Nevis,KNA,1961,2241.360032
Saint Lucia,LCA,1961,
Saint Vincent and the Grenadines,VCT,1961,
Samoa,WSM,1961,
San Marino,SMR,1961,169.3184357
Sao Tome and Principe,STP,1961,
Saudi Arabia,SAU,1961,
Senegal,SEN,1961,133.2712329
Serbia,SRB,1961,
Seychelles,SYC,1961,
Sierra Leone,SLE,1961,373.712217
Singapore,SGP,1961,
Slovakia,SVK,1961,
Slovenia,SVN,1961,
Solomon Islands,SLB,1961,
Somalia,SOM,1961,
South Africa,ZAF,1961,27.26545412
South Korea,KOR,1961,
South Sudan,SSD,1961,
Spain,ESP,1961,
Sri Lanka,LKA,1961,
Sudan,SDN,1961,
Suriname,SUR,1961,188.1584016
Sweden,SWE,1961,281.6830814
Switzerland,CHE,1961,
Syria,SYR,1961,232.9437688
Tajikistan,TJK,1961,
Tanzania,TZA,1961,
Thailand,THA,1961,
Timor-Leste,TLS,1961,134.6350943
Togo,TGO,1961,97.13752811
Tonga,TON,1961,132.9435072
Trinidad and Tobago,TTO,1961,1254.420283
Tunisia,TUN,1961,1570.638044
Turkmenistan,TKM,1961,51.55448207
Tuvalu,TUV,1961,
Türkiye,TUR,1961,2364.753839
Uganda,UGA,1961,
Ukraine,UKR,1961,84.53116464
United Arab Emirates,ARE,1961,
United Kingdom,GBR,1961,87.7778247
United States,USA,1961,516.4598619
Uruguay,URY,1961,276.6414001
Uzbekistan,UZB,1961,283.7947412
Vanuatu,VUT,1961,
Vatican City,VAT,1961,119.6563259
Venezuela,VEN,1961,
Vietnam,VNM,1961,
Yemen,YEM,1961,
Zambia,ZMB,1961,
Zimbabwe,ZWE,1961,400.2231621
