Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2004,
Albania,ALB,2004,
Algeria,DZA,2004,221.7636539
Andorra,AND,2004,
Angola,AGO,2004,1451.471179
Antigua and Barbuda,ATG,2004,2446.909499
Argentina,ARG,2004,39021.11071
Armenia,ARM,2004,
Australia,AUS,2004,33376.71523
Austria,AUT,2004,4242.020991
Azerbaijan,AZE,2004,1130.087914
Bahamas,BHS,2004,
Bahrain,BHR,2004,13037.88958
Bangladesh,BGD,2004,30886.05009
Barbados,BRB,2004,36614.25065
Belarus,BLR,2004,1045.013633
Belgium,BEL,2004,125.1949652
Belize,BLZ,2004,35429.40779
Benin,BEN,2004,758.6958038
Bhutan,BTN,2004,403.8128374
Bolivia,BOL,2004,455.6140169
Bosnia and Herzegovina,BIH,2004,3389.687434
Botswana,BWA,2004,15963.94932
Brazil,BRA,2004,
Brunei,BRN,2004,2452.686092
Bulgaria,BGR,2004,2378.337005
Burkina Faso,BFA,2004,5153.713083
Burundi,BDI,2004,
Cabo Verde,CPV,2004,953.1918932
Cambodia,KHM,2004,3663.822625
Cameroon,CMR,2004,12886.36653
Canada,CAN,2004,
Central African Republic,CAF,2004,1130.359346
Chad,TCD,2004,4956.692877
Chile,CHL,2004,303.4613212
China,CHN,2004,32145.54126
Colombia,COL,2004,
Comoros,COM,2004,54659.45715
Congo,COG,2004,
Costa Rica,CRI,2004,6120.591521
Croatia,HRV,2004,1530.927262
Cuba,CUB,2004,
Cyprus,CYP,2004,1133.393267
Czechia,CZE,2004,
Côte d'Ivoire,CIV,2004,
Democratic Republic of the Congo,COD,2004,2818.571954
Denmark,DNK,2004,1072.28409
Djibouti,DJI,2004,1929.490815
Dominica,DMA,2004,4431.011721
Dominican Republic,DOM,2004,
Ecuador,ECU,2004,3399.219629
Egypt,EGY,2004,
El Salvador,SLV,2004,
Equatorial Guinea,GNQ,2004,23792.61914
Eritrea,ERI,2004,11782.55467
Estonia,EST,2004,34566.73591
Eswatini,SWZ,2004,806.2616529
Ethiopia,ETH,2004,5778.833065
Fiji,FJI,2004,46625.0501
Finland,FIN,2004,2451.691616
France,FRA,2004,2816.99385
Gabon,GAB,2004,
Gambia,GMB,2004,
Georgia,GEO,2004,
Germany,DEU,2004,
Ghana,GHA,2004,
Greece,GRC,2004,2586.209147
Grenada,GRD,2004,
Guatemala,GTM,2004,
Guinea,GIN,2004,426.8409479
Guinea-Bissau,GNB,2004,24925.02678
Guyana,GUY,2004,8916.072827
Haiti,HTI,2004,133.1698125
Honduras,HND,2004,
Hungary,HUN,2004,
Iceland,ISL,2004,37768.13342
India,IND,2004,3097.190967
Indonesia,IDN,2004,33644.92822
Iran,IRN,2004,
Iraq,IRQ,2004,
Ireland,IRL,2004,5465.791936
Israel,ISR,2004,40504.41181
Italy,ITA,2004,1305.047486
Jamaica,JAM,2004,406.1321053
Japan,JPN,2004,
Jordan,JOR,2004,584.8977405
Kazakhstan,KAZ,2004,
Kenya,KEN,2004,431.3765577
Kiribati,KIR,2004,4901.301274
Kuwait,KWT,2004,21449.25528
Kyrgyzstan,KGZ,2004,5480.261176
Laos,LAO,2004,
Latvia,LVA,2004,1840.911849
Lebanon,LBN,2004,
Lesotho,LSO,2004,1033.310309
Liberia,LBR,2004,
Libya,LBY,2004,
Liechtenstein,LIE,2004,1215.139954
Lithuania,LTU,2004,
Luxembourg,LUX,2004,9718.973228
Madagascar,MDG,2004,683.1852982
Malawi,MWI,2004,10291.26947
Malaysia,MYS,2004,
Maldives,MDV,2004,
Mali,MLI,2004,
Malta,MLT,2004,
Marshall Islands,MHL,2004,1126.840044
Mauritania,MRT,2004,
Mauritius,MUS,2004,
Mexico,MEX,2004,624.2588265
Micronesia,FSM,2004,
Moldova,MDA,2004,47754.20232
Monaco,MCO,2004,
Mongolia,MNG,2004,1328.371576
Montenegro,MNE,2004,47809.60731
Morocco,MAR,2004,20568.06941
Mozambique,MOZ,2004,31348.19018
Myanmar,MMR,2004,3807.562931
Namibia,NAM,2004,1940.086413
Nauru,NRU,2004,38298.98017
Nepal,NPL,2004,2722.474078
Netherlands,NLD,2004,463.6627813
New Zealand,NZL,2004,
Nicaragua,NIC,2004,444.1990675
Niger,NER,2004,1083.268899
Nigeria,NGA,2004,
North Korea,PRK,2004,
North Macedonia,MKD,2004,27552.28274
Norway,NOR,2004,
Oman,OMN,2004,
Pakistan,PAK,2004,4600.683714
Palau,PLW,2004,284.140224
Palestine,PSE,2004,5773.763332
Panama,PAN,2004,
Papua New Guinea,PNG,2004,
Paraguay,PRY,2004,
Peru,PER,2004,
Philippines,PHL,2004,100280.8314
Poland,POL,2004,1028.620681
Portugal,PRT,2004,
Qatar,QAT,2004,
Romania,ROU,2004,766.6858209
Russia,RUS,2004,
Rwanda,RWA,2004,6734.574871
Saint Kitts and Nevis,KNA,2004,76544.91709
Saint Lucia,LCA,2004,6109.732652
Saint Vincent and the Grenadines,VCT,2004,
Samoa,WSM,2004,
San Marino,SMR,2004,2183.55542
Sao Tome and Principe,STP,2004,125160.2281
Saudi Arabia,SAU,2004,897.1784947
Senegal,SEN,2004,272.2007486
Serbia,SRB,2004,4070.260946
Seychelles,SYC,2004,
Sierra Leone,SLE,2004,7849.667596
Singapore,SGP,2004,2566.08291
Slovakia,SVK,2004,
Slovenia,SVN,2004,2818.581456
Solomon Islands,SLB,2004,495.0062947
Somalia,SOM,2004,15212.13134
South Africa,ZAF,2004,224.5088114
South Korea,KOR,2004,
South Sudan,SSD,2004,3380.165121
Spain,ESP,2004,794.154552
Sri Lanka,LKA,2004,
Sudan,SDN,2004,400.0569732
Suriname,SUR,2004,823.5544571
Sweden,SWE,2004,5460.608002
Switzerland,CHE,2004,404.6742484
Syria,SYR,2004,4939.248519
Tajikistan,TJK,2004,
Tanzania,TZA,2004,3403.154962
Thailand,THA,2004,
Timor-Leste,TLS,2004,283.4682818
Togo,TGO,2004,962.4810419
Tonga,TON,2004,1098.621187
Trinidad and Tobago,TTO,2004,40611.34144
Tunisia,TUN,2004,57768.6981
Turkmenistan,TKM,2004,279.58775
Tuvalu,TUV,2004,3040.513499
Türkiye,TUR,2004,25420.23488
Uganda,UGA,2004,
Ukraine,UKR,2004,11800.85074
United Arab Emirates,ARE,2004,
United Kingdom,GBR,2004,771.9022473
United States,USA,2004,4644.565812
Uruguay,URY,2004,2397.251473
Uzbekistan,UZB,2004,1099.63013
Vanuatu,VUT,2004,8393.730525
Vatican City,VAT,2004,620.5961477
Venezuela,VEN,2004,6711.727153
Vietnam,VNM,2004,
Yemen,YEM,2004,
Zambia,ZMB,2004,
Zimbabwe,ZWE,2004,18064.15809
