Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2009,
Albania,ALB,2009,
Algeria,DZA,2009,452.0537055
Andorra,AND,2009,
Angola,AGO,2009,3645.148466
Antigua and Barbuda,ATG,2009,4213.650076
Argentina,ARG,2009,43975.00009
Armenia,ARM,2009,
Australia,AUS,2009,37803.06637
Austria,AUT,2009,8150.23527
Azerbaijan,AZE,2009,2820.592655
Bahamas,BHS,2009,
Bahrain,BHR,2009,16472.24785
Bangladesh,BGD,2009,42954.84949
Barbados,BRB,2009,47857.44466
Belarus,BLR,2009,4950.39949
Belgium,BEL,2009,198.431524
Belize,BLZ,2009,44923.34001
Benin,BEN,2009,1024.102779
Bhutan,BTN,2009,601.5695207
Bolivia,BOL,2009,679.2114774
Bosnia and Herzegovina,BIH,2009,6988.273163
Botswana,BWA,2009,19465.31407
Brazil,BRA,2009,
Brunei,BRN,2009,4539.918638
Bulgaria,BGR,2009,5352.488092
Burkina Faso,BFA,2009,5399.671
Burundi,BDI,2009,
Cabo Verde,CPV,2009,1731.181721
Cambodia,KHM,2009,8678.658473
Cameroon,CMR,2009,16294.90995
Canada,CAN,2009,
Central African Republic,CAF,2009,1918.395992
Chad,TCD,2009,5082.933883
Chile,CHL,2009,456.4716739
China,CHN,2009,40874.88319
Colombia,COL,2009,
Comoros,COM,2009,71568.31239
Congo,COG,2009,
Costa Rica,CRI,2009,10098.80172
Croatia,HRV,2009,3898.244592
Cuba,CUB,2009,
Cyprus,CYP,2009,1461.389992
Czechia,CZE,2009,
Côte d'Ivoire,CIV,2009,
Democratic Republic of the Congo,COD,2009,5250.972924
Denmark,DNK,2009,1410.30517
Djibouti,DJI,2009,3659.720464
Dominica,DMA,2009,6832.698299
Dominican Republic,DOM,2009,
Ecuador,ECU,2009,5089.235198
Egypt,EGY,2009,
El Salvador,SLV,2009,
Equatorial Guinea,GNQ,2009,32236.44922
Eritrea,ERI,2009,19817.42158
Estonia,EST,2009,42471.88686
Eswatini,SWZ,2009,1150.937586
Ethiopia,ETH,2009,7487.490104
Fiji,FJI,2009,58412.74724
Finland,FIN,2009,4973.95187
France,FRA,2009,4235.429905
Gabon,GAB,2009,
Gambia,GMB,2009,
Georgia,GEO,2009,
Germany,DEU,2009,
Ghana,GHA,2009,
Greece,GRC,2009,4053.363311
Grenada,GRD,2009,
Guatemala,GTM,2009,
Guinea,GIN,2009,642.9257229
Guinea-Bissau,GNB,2009,32279.82085
Guyana,GUY,2009,14712.44942
Haiti,HTI,2009,368.5747123
Honduras,HND,2009,
Hungary,HUN,2009,
Iceland,ISL,2009,47478.34953
India,IND,2009,3164.132754
Indonesia,IDN,2009,41728.08842
Iran,IRN,2009,
Iraq,IRQ,2009,
Ireland,IRL,2009,7290.575261
