Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2002,
Albania,ALB,2002,
Algeria,DZA,2002,178.9540884
Andorra,AND,2002,
Angola,AGO,2002,999.0658559
Antigua and Barbuda,ATG,2002,1479.838846
Argentina,ARG,2002,26528.13006
Armenia,ARM,2002,
Australia,AUS,2002,27753.60895
Austria,AUT,2002,2569.699635
Azerbaijan,AZE,2002,742.6511183
Bahamas,BHS,2002,
Bahrain,BHR,2002,11658.69499
Bangladesh,BGD,2002,20335.09602
Barbados,BRB,2002,26334.86222
Belarus,BLR,2002,763.1088955
Belgium,BEL,2002,120.9523086
Belize,BLZ,2002,25006.1914
Benin,BEN,2002,546.4638297
Bhutan,BTN,2002,285.6540876
Bolivia,BOL,2002,393.8864223
Bosnia and Herzegovina,BIH,2002,2092.982886
Botswana,BWA,2002,13501.47088
Brazil,BRA,2002,
Brunei,BRN,2002,1606.546745
Bulgaria,BGR,2002,1479.380663
Burkina Faso,BFA,2002,4858.860626
Burundi,BDI,2002,
Cabo Verde,CPV,2002,888.221329
Cambodia,KHM,2002,2855.940171
Cameroon,CMR,2002,11760.45247
Canada,CAN,2002,
Central African Republic,CAF,2002,895.7994899
Chad,TCD,2002,3117.250872
Chile,CHL,2002,248.639291
China,CHN,2002,24256.01923
Colombia,COL,2002,
Comoros,COM,2002,42458.73847
Congo,COG,2002,
Costa Rica,CRI,2002,4430.847412
Croatia,HRV,2002,1163.559577
Cuba,CUB,2002,
Cyprus,CYP,2002,789.6238111
Czechia,CZE,2002,
Côte d'Ivoire,CIV,2002,
Democratic Republic of the Congo,COD,2002,2428.929698
Denmark,DNK,2002,764.6134983
Djibouti,DJI,2002,1328.578743
Dominica,DMA,2002,4067.718514
Dominican Republic,DOM,2002,
Ecuador,ECU,2002,3005.211042
Egypt,EGY,2002,
El Salvador,SLV,2002,
Equatorial Guinea,GNQ,2002,16093.21582
Eritrea,ERI,2002,8101.260186
Estonia,EST,2002,25486.5942
Eswatini,SWZ,2002,743.0132704
Ethiopia,ETH,2002,5488.02785
Fiji,FJI,2002,33257.16226
Finland,FIN,2002,3065.603295
France,FRA,2002,1937.464114
Gabon,GAB,2002,
Gambia,GMB,2002,
Georgia,GEO,2002,
Germany,DEU,2002,
Ghana,GHA,2002,
Greece,GRC,2002,2059.158554
Grenada,GRD,2002,
Guatemala,GTM,2002,
Guinea,GIN,2002,304.7757565
Guinea-Bissau,GNB,2002,17111.06851
Guyana,GUY,2002,5343.183108
Haiti,HTI,2002,109.5938136
Honduras,HND,2002,
Hungary,HUN,2002,
Iceland,ISL,2002,26989.38926
India,IND,2002,2136.567941
Indonesia,IDN,2002,24144.5727
Iran,IRN,2002,
Iraq,IRQ,2002,
Ireland,IRL,2002,3966.480019
Israel,ISR,2002,30158.70178
Italy,ITA,2002,853.5261719
Jamaica,JAM,2002,297.4616447
Japan,JPN,2002,
Jordan,JOR,2002,495.9160736
Kazakhstan,KAZ,2002,
Kenya,KEN,2002,362.0345746
Kiribati,KIR,2002,2264.210656
Kuwait,KWT,2002,13782.19564
Kyrgyzstan,KGZ,2002,4984.474059
Laos,LAO,2002,
Latvia,LVA,2002,1669.335175
Lebanon,LBN,2002,
Lesotho,LSO,2002,950.8669325
Liberia,LBR,2002,
Libya,LBY,2002,
Liechtenstein,LIE,2002,1132.499653
Lithuania,LTU,2002,
Luxembourg,LUX,2002,6219.581641
Madagascar,MDG,2002,720.969568
Malawi,MWI,2002,6658.044943
Malaysia,MYS,2002,
Maldives,MDV,2002,
Mali,MLI,2002,
Malta,MLT,2002,
Marshall Islands,MHL,2002,881.0029136
Mauritania,MRT,2002,
Mauritius,MUS,2002,
Mexico,MEX,2002,469.149929
Micronesia,FSM,2002,
Moldova,MDA,2002,32705.43456
Monaco,MCO,2002,
Mongolia,MNG,2002,1266.159613
Montenegro,MNE,2002,32749.379
Morocco,MAR,2002,19076.45843
Mozambique,MOZ,2002,22451.39644
Myanmar,MMR,2002,3680.645517
Namibia,NAM,2002,1706.267444
Nauru,NRU,2002,32820.79364
Nepal,NPL,2002,1573.552199
Netherlands,NLD,2002,402.9363856
New Zealand,NZL,2002,
Nicaragua,NIC,2002,350.1472766
Niger,NER,2002,810.1087004
Nigeria,NGA,2002,
North Korea,PRK,2002,
North Macedonia,MKD,2002,18512.7523
Norway,NOR,2002,
Oman,OMN,2002,
Pakistan,PAK,2002,4290.852838
Palau,PLW,2002,299.5364455
Palestine,PSE,2002,3718.294347
Panama,PAN,2002,
Papua New Guinea,PNG,2002,
Paraguay,PRY,2002,
Peru,PER,2002,
Philippines,PHL,2002,79795.17859
Poland,POL,2002,834.9360149
Portugal,PRT,2002,
Qatar,QAT,2002,
Romania,ROU,2002,388.9233499
Russia,RUS,2002,
Rwanda,RWA,2002,4148.130915
Saint Kitts and Nevis,KNA,2002,53005.73392
Saint Lucia,LCA,2002,4003.609358
Saint Vincent and the Grenadines,VCT,2002,
Samoa,WSM,2002,
San Marino,SMR,2002,1596.02063
Sao Tome and Principe,STP,2002,90051.44599
Saudi Arabia,SAU,2002,570.7998662
Senegal,SEN,2002,304.9417774
Serbia,SRB,2002,3076.070072
Seychelles,SYC,2002,
Sierra Leone,SLE,2002,7983.033984
Singapore,SGP,2002,2566.067088
Slovakia,SVK,2002,
Slovenia,SVN,2002,1989.135373
Solomon Islands,SLB,2002,378.1916786
Somalia,SOM,2002,11251.20253
South Africa,ZAF,2002,146.5983904
South Korea,KOR,2002,
South Sudan,SSD,2002,2106.635068
Spain,ESP,2002,570.2492132
Sri Lanka,LKA,2002,
Sudan,SDN,2002,313.8866617
Suriname,SUR,2002,648.8796439
Sweden,SWE,2002,4073.060531
Switzerland,CHE,2002,428.2104398
Syria,SYR,2002,4184.031638
Tajikistan,TJK,2002,
Tanzania,TZA,2002,1772.075655
Thailand,THA,2002,
Timor-Leste,TLS,2002,225.2943911
Togo,TGO,2002,712.1648521
Tonga,TON,2002,1014.333904
Trinidad and Tobago,TTO,2002,29446.53309
Tunisia,TUN,2002,43170.55717
Turkmenistan,TKM,2002,238.891403
Tuvalu,TUV,2002,2084.648245
Türkiye,TUR,2002,16874.18749
Uganda,UGA,2002,
Ukraine,UKR,2002,9869.130502
United Arab Emirates,ARE,2002,
United Kingdom,GBR,2002,599.9373457
United States,USA,2002,4090.586165
Uruguay,URY,2002,2007.370196
Uzbekistan,UZB,2002,1014.908793
Vanuatu,VUT,2002,8340.189813
Vatican City,VAT,2002,506.3317895
Venezuela,VEN,2002,5223.45179
Vietnam,VNM,2002,
Yemen,YEM,2002,
Zambia,ZMB,2002,
Zimbabwe,ZWE,2002,12936.69282
