Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,1960,
Albania,ALB,1960,
Algeria,DZA,1960,238.3924767
Andorra,AND,1960,
Angola,AGO,1960,
Antigua and Barbuda,ATG,1960,
Argentina,ARG,1960,778.2517068
Armenia,ARM,1960,
Australia,AUS,1960,1813.431099
Austria,AUT,1960,939.9148147
Azerbaijan,AZE,1960,
Bahamas,BHS,1960,
Bahrain,BHR,1960,
Bangladesh,BGD,1960,82.48127741
Barbados,BRB,1960,346.5754568
Belarus,BLR,1960,
Belgium,BEL,1960,1290.286072
Belize,BLZ,1960,307.4145083
Benin,BEN,1960,89.85692465
Bhutan,BTN,1960,
Bolivia,BOL,1960,101.833417
Bosnia and Herzegovina,BIH,1960,
Botswana,BWA,1960,58.91800811
Brazil,BRA,1960,235.2660095
Brunei,BRN,1960,
Bulgaria,BGR,1960,
Burkina Faso,BFA,1960,69.15024561
Burundi,BDI,1960,70.90510003
Cabo Verde,CPV,1960,
Cambodia,KHM,1960,
Cameroon,CMR,1960,119.0539412
Canada,CAN,1960,2264.948497
Central African Republic,CAF,1960,65.88296298
Chad,TCD,1960,102.8194705
Chile,CHL,1960,516.4875391
China,CHN,1960,89.71507492
Colombia,COL,1960,258.3044336
Comoros,COM,1960,
Congo,COG,1960,
Costa Rica,CRI,1960,382.3091218
Croatia,HRV,1960,
Cuba,CUB,1960,
Cyprus,CYP,1960,
Czechia,CZE,1960,
Côte d'Ivoire,CIV,1960,
Democratic Republic of the Congo,COD,1960,
Denmark,DNK,1960,1389.021394
Djibouti,DJI,1960,
Dominica,DMA,1960,
Dominican Republic,DOM,1960,205.7315099
Ecuador,ECU,1960,450.7763171
Egypt,EGY,1960,
El Salvador,SLV,1960,
Equatorial Guinea,GNQ,1960,
Eritrea,ERI,1960,
Estonia,EST,1960,
Eswatini,SWZ,1960,101.5727998
Ethiopia,ETH,1960,75.33960907
Fiji,FJI,1960,277.4315355
Finland,FIN,1960,1191.855089
France,FRA,1960,1306.796299
Gabon,GAB,1960,276.1361695
Gambia,GMB,1960,
Georgia,GEO,1960,
Germany,DEU,1960,1162.122668
Ghana,GHA,1960,174.8588565
Greece,GRC,1960,513.0858624
Grenada,GRD,1960,
Guatemala,GTM,1960,256.8131153
Guinea,GIN,1960,
Guinea-Bissau,GNB,1960,
Guyana,GUY,1960,299.0746458
Haiti,HTI,1960,70.80244544
Honduras,HND,1960,230.6673909
Hungary,HUN,1960,
Iceland,ISL,1960,1486.46439
India,IND,1960,84.93280848
Indonesia,IDN,1960,
Iran,IRN,1960,
Iraq,IRQ,1960,218.9178025
Ireland,IRL,1960,706.5510223
Israel,ISR,1960,1452.48664
Italy,ITA,1960,836.9058503
Jamaica,JAM,1960,423.6740982
Japan,JPN,1960,508.7027793
Jordan,JOR,1960,
Kazakhstan,KAZ,1960,
Kenya,KEN,1960,102.8244175
Kiribati,KIR,1960,
Kuwait,KWT,1960,
Kyrgyzstan,KGZ,1960,
Laos,LAO,1960,
Latvia,LVA,1960,
Lebanon,LBN,1960,
Lesotho,LSO,1960,46.95178027
Liberia,LBR,1960,167.1714982
Libya,LBY,1960,269.0380731
Liechtenstein,LIE,1960,
Lithuania,LTU,1960,
Luxembourg,LUX,1960,2261.177418
Madagascar,MDG,1960,131.6920183
Malawi,MWI,1960,
Malaysia,MYS,1960,240.8474146
Maldives,MDV,1960,
Mali,MLI,1960,
Malta,MLT,1960,
Marshall Islands,MHL,1960,
Mauritania,MRT,1960,
Mauritius,MUS,1960,238.2510334
Mexico,MEX,1960,355.0751996
Micronesia,FSM,1960,
Moldova,MDA,1960,
Monaco,MCO,1960,
Mongolia,MNG,1960,
Montenegro,MNE,1960,
Morocco,MAR,1960,174.7841339
Mozambique,MOZ,1960,
Myanmar,MMR,1960,25.08477572
Namibia,NAM,1960,
Nauru,NRU,1960,
Nepal,NPL,1960,50.21252337
Netherlands,NLD,1960,1156.385977
New Zealand,NZL,1960,2334.133721
Nicaragua,NIC,1960,127.4838121
Niger,NER,1960,128.2512014
Nigeria,NGA,1960,93.13700904
North Korea,PRK,1960,
North Macedonia,MKD,1960,
Norway,NOR,1960,1451.285078
Oman,OMN,1960,83.38531052
Pakistan,PAK,1960,82.02410001
Palau,PLW,1960,
Palestine,PSE,1960,
Panama,PAN,1960,477.037935
Papua New Guinea,PNG,1960,115.5304905
Paraguay,PRY,1960,153.3752168
Peru,PER,1960,252.7967827
Philippines,PHL,1960,269.4651465
Poland,POL,1960,
Portugal,PRT,1960,376.9764303
Qatar,QAT,1960,
