Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2006,
Albania,ALB,2006,
Algeria,DZA,2006,274.2185536
Andorra,AND,2006,
Angola,AGO,2006,2930.444286
Antigua and Barbuda,ATG,2006,3057.77257
Argentina,ARG,2006,43467.19631
Armenia,ARM,2006,
Australia,AUS,2006,44342.60483
Austria,AUT,2006,5869.38029
Azerbaijan,AZE,2006,2041.652671
Bahamas,BHS,2006,
Bahrain,BHR,2006,16173.81363
Bangladesh,BGD,2006,36658.82435
Barbados,BRB,2006,40382.20783
Belarus,BLR,2006,2472.957257
Belgium,BEL,2006,161.8927556
Belize,BLZ,2006,38705.1068
Benin,BEN,2006,809.1470725
Bhutan,BTN,2006,455.5136556
Bolivia,BOL,2006,490.3880265
Bosnia and Herzegovina,BIH,2006,4523.146558
Botswana,BWA,2006,19267.28262
Brazil,BRA,2006,
Brunei,BRN,2006,3166.128653
Bulgaria,BGR,2006,3848.223503
Burkina Faso,BFA,2006,5524.781678
Burundi,BDI,2006,
Cabo Verde,CPV,2006,1202.711504
Cambodia,KHM,2006,5934.145619
Cameroon,CMR,2006,15619.6006
Canada,CAN,2006,
Central African Republic,CAF,2006,1405.607162
Chad,TCD,2006,5291.583791
Chile,CHL,2006,333.9425199
China,CHN,2006,40504.0371
Colombia,COL,2006,
Comoros,COM,2006,59011.03246
Congo,COG,2006,
Costa Rica,CRI,2006,9318.656553
Croatia,HRV,2006,2129.25697
Cuba,CUB,2006,
Cyprus,CYP,2006,1191.45459
Czechia,CZE,2006,
Côte d'Ivoire,CIV,2006,
Democratic Republic of the Congo,COD,2006,3789.853612
Denmark,DNK,2006,1138.479084
Djibouti,DJI,2006,2256.996662
Dominica,DMA,2006,5256.596409
Dominican Republic,DOM,2006,
Ecuador,ECU,2006,4329.98266
Egypt,EGY,2006,
El Salvador,SLV,2006,
Equatorial Guinea,GNQ,2006,26729.28125
Eritrea,ERI,2006,15259.07882
Estonia,EST,2006,36980.33499
Eswatini,SWZ,2006,898.4646281
Ethiopia,ETH,2006,6055.781096
Fiji,FJI,2006,52119.1788
Finland,FIN,2006,4055.142703
France,FRA,2006,3660.661047
Gabon,GAB,2006,
Gambia,GMB,2006,
Georgia,GEO,2006,
Germany,DEU,2006,
Ghana,GHA,2006,
Greece,GRC,2006,3243.670104
Grenada,GRD,2006,
Guatemala,GTM,2006,
Guinea,GIN,2006,447.9974047
Guinea-Bissau,GNB,2006,28421.68653
Guyana,GUY,2006,12641.4801
Haiti,HTI,2006,189.3457375
Honduras,HND,2006,
Hungary,HUN,2006,
Iceland,ISL,2006,41214.01878
India,IND,2006,3455.105999
Indonesia,IDN,2006,36431.56589
Iran,IRN,2006,
Iraq,IRQ,2006,
Ireland,IRL,2006,6847.009857
Israel,ISR,2006,44695.16102
Italy,ITA,2006,1996.020133
Jamaica,JAM,2006,906.4410276
Japan,JPN,2006,
Jordan,JOR,2006,446.9805541
Kazakhstan,KAZ,2006,
Kenya,KEN,2006,448.5130755
Kiribati,KIR,2006,10184.88412
Kuwait,KWT,2006,24416.0233
Kyrgyzstan,KGZ,2006,6344.038377
Laos,LAO,2006,
Latvia,LVA,2006,2225.123475
Lebanon,LBN,2006,
Lesotho,LSO,2006,3135.605535
Liberia,LBR,2006,
Libya,LBY,2006,
Liechtenstein,LIE,2006,1425.847801
Lithuania,LTU,2006,
Luxembourg,LUX,2006,11501.20997
Madagascar,MDG,2006,828.8057003
Malawi,MWI,2006,11478.48916
Malaysia,MYS,2006,
Maldives,MDV,2006,
Mali,MLI,2006,
Malta,MLT,2006,
Marshall Islands,MHL,2006,1558.315628
Mauritania,MRT,2006,
Mauritius,MUS,2006,
Mexico,MEX,2006,801.6683537
Micronesia,FSM,2006,
Moldova,MDA,2006,54329.16186
Monaco,MCO,2006,
Mongolia,MNG,2006,2276.554357
Montenegro,MNE,2006,58172.14267
Morocco,MAR,2006,22527.26198
Mozambique,MOZ,2006,33537.1287
Myanmar,MMR,2006,4417.001271
Namibia,NAM,2006,2342.634596
Nauru,NRU,2006,35991.546
Nepal,NPL,2006,5030.134947
Netherlands,NLD,2006,699.8023706
New Zealand,NZL,2006,
Nicaragua,NIC,2006,612.2526486
Niger,NER,2006,1123.19259
Nigeria,NGA,2006,
North Korea,PRK,2006,
North Macedonia,MKD,2006,42946.63741
Norway,NOR,2006,
Oman,OMN,2006,
