Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2019,
Albania,ALB,2019,
Algeria,DZA,2019,496.6025043
Andorra,AND,2019,
Angola,AGO,2019,2493.678844
Antigua and Barbuda,ATG,2019,6069.439031
Argentina,ARG,2019,41257.81646
Armenia,ARM,2019,
Australia,AUS,2019,45938.60736
Austria,AUT,2019,9955.974787
Azerbaijan,AZE,2019,4597.228874
Bahamas,BHS,2019,
Bahrain,BHR,2019,18896.37218
Bangladesh,BGD,2019,55194.75851
Barbados,BRB,2019,49885.99474
Belarus,BLR,2019,4805.753718
Belgium,BEL,2019,234.3106159
Belize,BLZ,2019,46716.62275
Benin,BEN,2019,1130.821353
Bhutan,BTN,2019,764.8530778
Bolivia,BOL,2019,2129.79897
Bosnia and Herzegovina,BIH,2019,10353.72046
Botswana,BWA,2019,27259.74386
Brazil,BRA,2019,
Brunei,BRN,2019,6122.375414
Bulgaria,BGR,2019,6837.773396
Burkina Faso,BFA,2019,6171.614498
Burundi,BDI,2019,
Cabo Verde,CPV,2019,4203.154929
Cambodia,KHM,2019,9029.833044
Cameroon,CMR,2019,21912.15012
Canada,CAN,2019,
Central African Republic,CAF,2019,3576.879871
Chad,TCD,2019,7172.089565
Chile,CHL,2019,449.2284676
China,CHN,2019,46352.86934
Colombia,COL,2019,
Comoros,COM,2019,84121.93103
Congo,COG,2019,
Costa Rica,CRI,2019,14495.71672
Croatia,HRV,2019,10342.90095
Cuba,CUB,2019,
Cyprus,CYP,2019,1555.226605
Czechia,CZE,2019,
Côte d'Ivoire,CIV,2019,
Democratic Republic of the Congo,COD,2019,6472.545449
Denmark,DNK,2019,1510.232182
Djibouti,DJI,2019,4380.781173
Dominica,DMA,2019,12884.686
Dominican Republic,DOM,2019,
Ecuador,ECU,2019,9232.261159
Egypt,EGY,2019,
El Salvador,SLV,2019,
Equatorial Guinea,GNQ,2019,29227.17383
Eritrea,ERI,2019,24062.719
Estonia,EST,2019,47656.19974
Eswatini,SWZ,2019,2837.169023
Ethiopia,ETH,2019,9491.14996
Fiji,FJI,2019,59404.26632
Finland,FIN,2019,8183.016236
France,FRA,2019,4468.453419
Gabon,GAB,2019,
Gambia,GMB,2019,
Georgia,GEO,2019,
Germany,DEU,2019,
Ghana,GHA,2019,
Greece,GRC,2019,6205.057652
Grenada,GRD,2019,
Guatemala,GTM,2019,
Guinea,GIN,2019,
Guinea-Bissau,GNB,2019,29786.52457
Guyana,GUY,2019,24021.25014
Haiti,HTI,2019,793.4732472
Honduras,HND,2019,
Hungary,HUN,2019,
Iceland,ISL,2019,48358.18078
India,IND,2019,5842.073446
Indonesia,IDN,2019,40408.28486
Iran,IRN,2019,
Iraq,IRQ,2019,
Ireland,IRL,2019,7441.178647
Israel,ISR,2019,43158.74113
Italy,ITA,2019,4741.283272
Jamaica,JAM,2019,2186.658227
Japan,JPN,2019,
Jordan,JOR,2019,1031.341465
Kazakhstan,KAZ,2019,
Kenya,KEN,2019,811.2164259
Kiribati,KIR,2019,6804.149231
Kuwait,KWT,2019,19335.3602
Kyrgyzstan,KGZ,2019,10462.79292
Laos,LAO,2019,
Latvia,LVA,2019,4511.998396
Lebanon,LBN,2019,
Lesotho,LSO,2019,6405.824434
Liberia,LBR,2019,
Libya,LBY,2019,
Liechtenstein,LIE,2019,2502.327443
Lithuania,LTU,2019,
Luxembourg,LUX,2019,15563.59873
Madagascar,MDG,2019,1352.172042
Malawi,MWI,2019,17012.85986
Malaysia,MYS,2019,
Maldives,MDV,2019,
Mali,MLI,2019,
Malta,MLT,2019,
