Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2005,
Albania,ALB,2005,
Algeria,DZA,2005,254.1842491
Andorra,AND,2005,
Angola,AGO,2005,2145.886211
Antigua and Barbuda,ATG,2005,2741.721365
Argentina,ARG,2005,40829.81164
Armenia,ARM,2005,
Australia,AUS,2005,38719.31383
Austria,AUT,2005,5067.653423
Azerbaijan,AZE,2005,1557.484589
Bahamas,BHS,2005,
Bahrain,BHR,2005,14368.57088
Bangladesh,BGD,2005,34535.20727
Barbados,BRB,2005,38157.37023
Belarus,BLR,2005,1578.36733
Belgium,BEL,2005,147.2346193
Belize,BLZ,2005,36809.70134
Benin,BEN,2005,779.4377778
Bhutan,BTN,2005,441.164148
Bolivia,BOL,2005,480.0858508
Bosnia and Herzegovina,BIH,2005,3899.825963
Botswana,BWA,2005,17966.16578
Brazil,BRA,2005,
Brunei,BRN,2005,2739.610769
Bulgaria,BGR,2005,3126.071767
Burkina Faso,BFA,2005,5270.414791
Burundi,BDI,2005,
Cabo Verde,CPV,2005,1020.123262
Cambodia,KHM,2005,4827.781659
Cameroon,CMR,2005,14214.42022
Canada,CAN,2005,
Central African Republic,CAF,2005,1299.949386
Chad,TCD,2005,5391.070766
Chile,CHL,2005,311.9500231
China,CHN,2005,36383.66001
Colombia,COL,2005,
Comoros,COM,2005,56242.89336
Congo,COG,2005,
Costa Rica,CRI,2005,7480.32331
Croatia,HRV,2005,1777.644968
Cuba,CUB,2005,
Cyprus,CYP,2005,1142.624663
Czechia,CZE,2005,
Côte d'Ivoire,CIV,2005,
Democratic Republic of the Congo,COD,2005,3456.066109
Denmark,DNK,2005,1105.787969
Djibouti,DJI,2005,2004.146804
Dominica,DMA,2005,4703.007218
Dominican Republic,DOM,2005,
Ecuador,ECU,2005,3786.337992
Egypt,EGY,2005,
El Salvador,SLV,2005,
Equatorial Guinea,GNQ,2005,24959.26172
Eritrea,ERI,2005,13442.49163
Estonia,EST,2005,35084.43635
Eswatini,SWZ,2005,844.4483574
Ethiopia,ETH,2005,5695.224424
Fiji,FJI,2005,48925.80767
Finland,FIN,2005,3878.312067
France,FRA,2005,3233.133396
Gabon,GAB,2005,
Gambia,GMB,2005,
Georgia,GEO,2005,
Germany,DEU,2005,
Ghana,GHA,2005,
Greece,GRC,2005,2909.02606
Grenada,GRD,2005,
Guatemala,GTM,2005,
Guinea,GIN,2005,412.7530792
Guinea-Bissau,GNB,2005,26450.95301
Guyana,GUY,2005,10414.63812
Haiti,HTI,2005,158.2434581
Honduras,HND,2005,
Hungary,HUN,2005,
Iceland,ISL,2005,39049.87038
India,IND,2005,3377.69127
Indonesia,IDN,2005,34696.37183
Iran,IRN,2005,
Iraq,IRQ,2005,
Ireland,IRL,2005,6547.87614
Israel,ISR,2005,42240.2463
Italy,ITA,2005,1642.783594
Jamaica,JAM,2005,478.6119092
Japan,JPN,2005,
Jordan,JOR,2005,463.1776869
Kazakhstan,KAZ,2005,
Kenya,KEN,2005,463.0739627
Kiribati,KIR,2005,8673.902609
Kuwait,KWT,2005,22054.13158
Kyrgyzstan,KGZ,2005,6338.560114
Laos,LAO,2005,
Latvia,LVA,2005,2046.466117
Lebanon,LBN,2005,
Lesotho,LSO,2005,1084.065414
Liberia,LBR,2005,
Libya,LBY,2005,
Liechtenstein,LIE,2005,1304.700392
Lithuania,LTU,2005,
Luxembourg,LUX,2005,10443.52784
Madagascar,MDG,2005,775.8457041
Malawi,MWI,2005,11212.2047
Malaysia,MYS,2005,
Maldives,MDV,2005,
Mali,MLI,2005,
Malta,MLT,2005,
Marshall Islands,MHL,2005,1238.214476
Mauritania,MRT,2005,
Mauritius,MUS,2005,
Mexico,MEX,2005,710.4880804
Micronesia,FSM,2005,
Moldova,MDA,2005,50933.02161
Monaco,MCO,2005,
Mongolia,MNG,2005,1762.393604
Montenegro,MNE,2005,57783.77456
Morocco,MAR,2005,21286.83886
Mozambique,MOZ,2005,32062.72383
Myanmar,MMR,2005,4184.439749
Namibia,NAM,2005,2087.870793
Nauru,NRU,2005,37812.89502
Nepal,NPL,2005,3577.35804
Netherlands,NLD,2005,523.4563124
New Zealand,NZL,2005,
Nicaragua,NIC,2005,525.7973251
Niger,NER,2005,1161.783417
Nigeria,NGA,2005,
North Korea,PRK,2005,
North Macedonia,MKD,2005,36122.61427
Norway,NOR,2005,
Oman,OMN,2005,
Pakistan,PAK,2005,4602.198046
Palau,PLW,2005,287.4873334
Palestine,PSE,2005,8079.249573
Panama,PAN,2005,
Papua New Guinea,PNG,2005,
Paraguay,PRY,2005,
Peru,PER,2005,
Philippines,PHL,2005,105295.057
Poland,POL,2005,1207.219948
Portugal,PRT,2005,
Qatar,QAT,2005,
Romania,ROU,2005,861.3814964
Russia,RUS,2005,
Rwanda,RWA,2005,7857.031488
Saint Kitts and Nevis,KNA,2005,80988.13762
Saint Lucia,LCA,2005,7283.787381
Saint Vincent and the Grenadines,VCT,2005,
Samoa,WSM,2005,
San Marino,SMR,2005,2242.988281
Sao Tome and Principe,STP,2005,130538.7426
Saudi Arabia,SAU,2005,1034.391977
Senegal,SEN,2005,305.8120749
Serbia,SRB,2005,3796.515465
Seychelles,SYC,2005,
Sierra Leone,SLE,2005,8671.758919
Singapore,SGP,2005,2658.652179
Slovakia,SVK,2005,
Slovenia,SVN,2005,3120.984014
Solomon Islands,SLB,2005,548.7303828
Somalia,SOM,2005,15831.34405
South Africa,ZAF,2005,252.6851931
South Korea,KOR,2005,
South Sudan,SSD,2005,3674.617924
Spain,ESP,2005,994.9001091
Sri Lanka,LKA,2005,
Sudan,SDN,2005,436.7738562
Suriname,SUR,2005,998.9658342
Sweden,SWE,2005,5354.029743
Switzerland,CHE,2005,414.361122
Syria,SYR,2005,5555.5818
Tajikistan,TJK,2005,
Tanzania,TZA,2005,3685.773
Thailand,THA,2005,
Timor-Leste,TLS,2005,318.6431219
Togo,TGO,2005,1211.377035
Tonga,TON,2005,1183.30214
Trinidad and Tobago,TTO,2005,42165.39617
Tunisia,TUN,2005,67047.17046
Turkmenistan,TKM,2005,309.0241683
Tuvalu,TUV,2005,2992.403828
Türkiye,TUR,2005,27751.06547
Uganda,UGA,2005,
Ukraine,UKR,2005,14434.85779
United Arab Emirates,ARE,2005,
United Kingdom,GBR,2005,827.6198612
United States,USA,2005,5017.741104
Uruguay,URY,2005,2706.669473
Uzbekistan,UZB,2005,1220.460186
Vanuatu,VUT,2005,9635.283575
Vatican City,VAT,2005,744.48649
Venezuela,VEN,2005,8043.923323
Vietnam,VNM,2005,
Yemen,YEM,2005,
Zambia,ZMB,2005,
Zimbabwe,ZWE,2005,18780.12751
