Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2007,
Albania,ALB,2007,
Algeria,DZA,2007,376.223152
Andorra,AND,2007,
Angola,AGO,2007,3515.05679
Antigua and Barbuda,ATG,2007,3743.055299
Argentina,ARG,2007,48336.25483
Armenia,ARM,2007,
Australia,AUS,2007,45854.73252
Austria,AUT,2007,7185.251551
Azerbaijan,AZE,2007,2962.702346
Bahamas,BHS,2007,
Bahrain,BHR,2007,18204.5124
Bangladesh,BGD,2007,41128.24766
Barbados,BRB,2007,46622.96229
Belarus,BLR,2007,3851.330152
Belgium,BEL,2007,166.1627449
Belize,BLZ,2007,44319.16545
Benin,BEN,2007,912.3382472
Bhutan,BTN,2007,514.6844512
Bolivia,BOL,2007,537.9554928
Bosnia and Herzegovina,BIH,2007,5888.570814
Botswana,BWA,2007,20908.40425
Brazil,BRA,2007,
Brunei,BRN,2007,3931.489487
Bulgaria,BGR,2007,4735.481076
Burkina Faso,BFA,2007,5762.210233
Burundi,BDI,2007,
Cabo Verde,CPV,2007,1354.549059
Cambodia,KHM,2007,7409.690038
Cameroon,CMR,2007,17235.43964
Canada,CAN,2007,
Central African Republic,CAF,2007,1850.415704
Chad,TCD,2007,5529.125746
Chile,CHL,2007,380.8870488
China,CHN,2007,44660.08389
Colombia,COL,2007,
Comoros,COM,2007,64989.15533
Congo,COG,2007,
Costa Rica,CRI,2007,10346.41382
Croatia,HRV,2007,2734.727099
Cuba,CUB,2007,
Cyprus,CYP,2007,1325.672482
Czechia,CZE,2007,
Côte d'Ivoire,CIV,2007,
Democratic Republic of the Congo,COD,2007,4769.926147
Denmark,DNK,2007,1289.736311
Djibouti,DJI,2007,3324.576752
Dominica,DMA,2007,6137.711999
Dominican Republic,DOM,2007,
Ecuador,ECU,2007,4807.43889
Egypt,EGY,2007,
El Salvador,SLV,2007,
Equatorial Guinea,GNQ,2007,31244.87891
Eritrea,ERI,2007,18452.65328
Estonia,EST,2007,42350.92172
Eswatini,SWZ,2007,969.5732202
Ethiopia,ETH,2007,6459.035037
Fiji,FJI,2007,58631.65664
Finland,FIN,2007,4649.645589
France,FRA,2007,4167.451699
Gabon,GAB,2007,
Gambia,GMB,2007,
Georgia,GEO,2007,
Germany,DEU,2007,
Ghana,GHA,2007,
Greece,GRC,2007,3478.924888
Grenada,GRD,2007,
Guatemala,GTM,2007,
Guinea,GIN,2007,480.4476237
Guinea-Bissau,GNB,2007,32652.01559
Guyana,GUY,2007,16745.4308
Haiti,HTI,2007,237.146256
Honduras,HND,2007,
Hungary,HUN,2007,
Iceland,ISL,2007,48473.02401
India,IND,2007,3762.746928
Indonesia,IDN,2007,41486.19078
Iran,IRN,2007,
Iraq,IRQ,2007,
Ireland,IRL,2007,8003.542897
Israel,ISR,2007,50629.07992
Italy,ITA,2007,2635.366503
Jamaica,JAM,2007,1050.124615
Japan,JPN,2007,
Jordan,JOR,2007,650.1485753
Kazakhstan,KAZ,2007,
Kenya,KEN,2007,519.0697898
Kiribati,KIR,2007,12616.95329
Kuwait,KWT,2007,28440.76253
Kyrgyzstan,KGZ,2007,6864.548168
Laos,LAO,2007,
Latvia,LVA,2007,2458.815739
Lebanon,LBN,2007,
Lesotho,LSO,2007,3608.286852
Liberia,LBR,2007,
Libya,LBY,2007,
Liechtenstein,LIE,2007,1577.737892
Lithuania,LTU,2007,
Luxembourg,LUX,2007,13755.83211
Madagascar,MDG,2007,984.5669834
Malawi,MWI,2007,13934.60546
Malaysia,MYS,2007,
Maldives,MDV,2007,
Mali,MLI,2007,
Malta,MLT,2007,
Marshall Islands,MHL,2007,1823.219763
Mauritania,MRT,2007,
Mauritius,MUS,2007,
Mexico,MEX,2007,1021.887077
Micronesia,FSM,2007,
Moldova,MDA,2007,61396.41746
Monaco,MCO,2007,
Mongolia,MNG,2007,3128.990103
Montenegro,MNE,2007,70483.01172
Morocco,MAR,2007,25721.25941
Mozambique,MOZ,2007,37826.17546
Myanmar,MMR,2007,4716.486125
Namibia,NAM,2007,2506.205995
Nauru,NRU,2007,35779.02454
Nepal,NPL,2007,6449.439311
Netherlands,NLD,2007,840.2014395
New Zealand,NZL,2007,
Nicaragua,NIC,2007,731.6922951
Niger,NER,2007,1352.57814
Nigeria,NGA,2007,
North Korea,PRK,2007,
North Macedonia,MKD,2007,45709.41329
Norway,NOR,2007,
Oman,OMN,2007,
Pakistan,PAK,2007,5125.2581
Palau,PLW,2007,374.2113081
Palestine,PSE,2007,11144.94484
Panama,PAN,2007,
Papua New Guinea,PNG,2007,
Paraguay,PRY,2007,
Peru,PER,2007,
Philippines,PHL,2007,130492.5953
Poland,POL,2007,1578.634511
Portugal,PRT,2007,
Qatar,QAT,2007,
Romania,ROU,2007,861.1884209
Russia,RUS,2007,
Rwanda,RWA,2007,12295.12128
Saint Kitts and Nevis,KNA,2007,107475.3203
Saint Lucia,LCA,2007,13370.97895
Saint Vincent and the Grenadines,VCT,2007,
Samoa,WSM,2007,
San Marino,SMR,2007,2755.585938
Sao Tome and Principe,STP,2007,184558.5566
Saudi Arabia,SAU,2007,1531.216186
Senegal,SEN,2007,419.5480014
Serbia,SRB,2007,5758.102869
Seychelles,SYC,2007,
Sierra Leone,SLE,2007,10134.33271
Singapore,SGP,2007,2892.28404
Slovakia,SVK,2007,
Slovenia,SVN,2007,4204.113288
Solomon Islands,SLB,2007,670.853395
Somalia,SOM,2007,19444.1742
South Africa,ZAF,2007,419.3757807
South Korea,KOR,2007,
South Sudan,SSD,2007,5971.84639
Spain,ESP,2007,1627.687877
Sri Lanka,LKA,2007,
Sudan,SDN,2007,507.8749239
Suriname,SUR,2007,1405.150162
Sweden,SWE,2007,6677.349624
Switzerland,CHE,2007,475.1802617
Syria,SYR,2007,7168.930319
Tajikistan,TJK,2007,
Tanzania,TZA,2007,4379.043137
Thailand,THA,2007,
Timor-Leste,TLS,2007,387.1680659
Togo,TGO,2007,1815.526975
Tonga,TON,2007,1350.381458
Trinidad and Tobago,TTO,2007,52100.79963
Tunisia,TUN,2007,85502.26771
Turkmenistan,TKM,2007,385.4497677
Tuvalu,TUV,2007,2272.152913
Türkiye,TUR,2007,32479.98174
Uganda,UGA,2007,
Ukraine,UKR,2007,18792.65377
United Arab Emirates,ARE,2007,
United Kingdom,GBR,2007,998.0901142
United States,USA,2007,6317.817305
Uruguay,URY,2007,3581.089308
Uzbekistan,UZB,2007,1712.655433
Vanuatu,VUT,2007,10402.53675
Vatican City,VAT,2007,1370.753416
Venezuela,VEN,2007,11272.52937
Vietnam,VNM,2007,
Yemen,YEM,2007,
Zambia,ZMB,2007,
Zimbabwe,ZWE,2007,22811.05648
