Country Name,Country Code,Year,Value
Spain,ESP,2009,
Sri Lanka,LKA,2009,21.6
Sudan,SDN,2009,
Suriname,SUR,2009,
Sweden,SWE,2009,
Switzerland,CHE,2009,
Syria,SYR,2009,
Tajikistan,TJK,2009,8.2
Tanzania,TZA,2009,16.4
Thailand,THA,2009,
Timor-Leste,TLS,2009,44.9
Togo,TGO,2009,16.6
Tonga,TON,2009,
Trinidad and Tobago,TTO,2009,
Tunisia,TUN,2009,
Turkmenistan,TKM,2009,
Tuvalu,TUV,2009,
Türkiye,TUR,2009,
Uganda,UGA,2009,15.7
Ukraine,UKR,2009,
United Arab Emirates,ARE,2009,
United Kingdom,GBR,2009,0.6
United States,USA,2009,
Uruguay,URY,2009,
Uzbekistan,UZB,2009,
Vanuatu,VUT,2009,
Vatican City,VAT,2009,
Venezuela,VEN,2009,2.9
Vietnam,VNM,2009,17.5
Yemen,YEM,2009,
Zambia,ZMB,2009,
Zimbabwe,ZWE,2009,11.7
