Country Name,Country Code,Year,Value
Lithuania,LTU,2011,
Luxembourg,LUX,2011,
Madagascar,MDG,2011,28.4
Malawi,MWI,2011,
Malaysia,MYS,2011,
Maldives,MDV,2011,
Mali,MLI,2011,20.0
Malta,MLT,2011,
Marshall Islands,MHL,2011,
Mauritania,MRT,2011,24.4
Mauritius,MUS,2011,
Mexico,MEX,2011,
Micronesia,FSM,2011,
Moldova,MDA,2011,
Monaco,MCO,2011,
Mongolia,MNG,2011,
Montenegro,MNE,2011,
Morocco,MAR,2011,2.9
Mozambique,MOZ,2011,15.6
Myanmar,MMR,2011,
Namibia,NAM,2011,
Nauru,NRU,2011,
Nepal,NPL,2011,28.9
Netherlands,NLD,2011,
New Zealand,NZL,2011,
Nicaragua,NIC,2011,
Niger,NER,2011,36.2
Nigeria,NGA,2011,24.2
North Korea,PRK,2011,
North Macedonia,MKD,2011,1.3
Norway,NOR,2011,
Oman,OMN,2011,
Pakistan,PAK,2011,31.4
Palau,PLW,2011,
Palestine,PSE,2011,
Panama,PAN,2011,
Papua New Guinea,PNG,2011,
Paraguay,PRY,2011,
Peru,PER,2011,4.2
Philippines,PHL,2011,20.2
Poland,POL,2011,0.9
Portugal,PRT,2011,
Qatar,QAT,2011,
Romania,ROU,2011,
Russia,RUS,2011,
Rwanda,RWA,2011,
Saint Kitts and Nevis,KNA,2011,
Saint Lucia,LCA,2011,
Saint Vincent and the Grenadines,VCT,2011,
Samoa,WSM,2011,
San Marino,SMR,2011,
Sao Tome and Principe,STP,2011,
Saudi Arabia,SAU,2011,
Senegal,SEN,2011,18.4
Serbia,SRB,2011,
Seychelles,SYC,2011,
Sierra Leone,SLE,2011,
Singapore,SGP,2011,
Slovakia,SVK,2011,
Slovenia,SVN,2011,
Solomon Islands,SLB,2011,
Somalia,SOM,2011,
South Africa,ZAF,2011,
South Korea,KOR,2011,0.8
South Sudan,SSD,2011,
Spain,ESP,2011,
Sri Lanka,LKA,2011,
Sudan,SDN,2011,
Suriname,SUR,2011,
Sweden,SWE,2011,
Switzerland,CHE,2011,
Syria,SYR,2011,
Tajikistan,TJK,2011,
Tanzania,TZA,2011,14.1
Thailand,THA,2011,
Timor-Leste,TLS,2011,
Togo,TGO,2011,
Tonga,TON,2011,
Trinidad and Tobago,TTO,2011,4.9
Tunisia,TUN,2011,
Turkmenistan,TKM,2011,
Tuvalu,TUV,2011,
Türkiye,TUR,2011,
Uganda,UGA,2011,14.1
Ukraine,UKR,2011,
United Arab Emirates,ARE,2011,
United Kingdom,GBR,2011,0.1
United States,USA,2011,
Uruguay,URY,2011,3.9
Uzbekistan,UZB,2011,
Vanuatu,VUT,2011,
Vatican City,VAT,2011,
Venezuela,VEN,2011,
Vietnam,VNM,2011,16.8
Yemen,YEM,2011,35.5
Zambia,ZMB,2011,
Zimbabwe,ZWE,2011,
