Country Name,Country Code,Year,Value
Afghanistan,AFG,2011,44.3
Albania,ALB,2011,17.8
Algeria,DZA,2011,12.6
Andorra,AND,2011,
Angola,AGO,2011,30.9
Antigua and Barbuda,ATG,2011,
Argentina,ARG,2011,7.0
Armenia,ARM,2011,15.4
Australia,AUS,2011,3.3
Austria,AUT,2011,
Azerbaijan,AZE,2011,17.8
Bahamas,BHS,2011,
Bahrain,BHR,2011,6.7
Bangladesh,BGD,2011,39.8
Barbados,BRB,2011,7.7
Belarus,BLR,2011,2.6
Belgium,BEL,2011,2.9
Belize,BLZ,2011,18.3
Benin,BEN,2011,34.5
Bhutan,BTN,2011,30.7
Bolivia,BOL,2011,21.2
Bosnia and Herzegovina,BIH,2011,9.6
Botswana,BWA,2011,25.4
Brazil,BRA,2011,6.6
Brunei,BRN,2011,17.7
Bulgaria,BGR,2011,7.4
Burkina Faso,BFA,2011,33.7
Burundi,BDI,2011,56.0
Cabo Verde,CPV,2011,8.9
Cambodia,KHM,2011,35.8
Cameroon,CMR,2011,32.9
Canada,CAN,2011,
Central African Republic,CAF,2011,40.1
Chad,TCD,2011,38.1
Chile,CHL,2011,1.9
China,CHN,2011,8.0
Colombia,COL,2011,12.9
Comoros,COM,2011,33.3
Congo,COG,2011,24.2
Costa Rica,CRI,2011,6.5
Cote d'Ivoire,CIV,2011,29.4
Croatia,HRV,2011,
Cuba,CUB,2011,7.3
Cyprus,CYP,2011,
Czechia,CZE,2011,2.5
Democratic Republic of the Congo,COD,2011,43.2
Denmark,DNK,2011,
Djibouti,DJI,2011,28.6
Dominica,DMA,2011,
Dominican Republic,DOM,2011,8.2
Ecuador,ECU,2011,25.6
Egypt,EGY,2011,24.7
El Salvador,SLV,2011,16.3
Equatorial Guinea,GNQ,2011,26.2
Eritrea,ERI,2011,51.4
Estonia,EST,2011,1.3
Eswatini,SWZ,2011,29.0
Ethiopia,ETH,2011,43.2
Fiji,FJI,2011,6.9
Finland,FIN,2011,1.7
France,FRA,2011,
Gabon,GAB,2011,18.1
Gambia,GMB,2011,23.2
Georgia,GEO,2011,9.5
Germany,DEU,2011,1.5
Ghana,GHA,2011,23.3
Greece,GRC,2011,1.8
Grenada,GRD,2011,
Guatemala,GTM,2011,48.3
Guinea,GIN,2011,34.2
Guinea-Bissau,GNB,2011,28.3
Guyana,GUY,2011,15.7
Haiti,HTI,2011,23.6
Honduras,HND,2011,22.9
Hungary,HUN,2011,
Iceland,ISL,2011,
India,IND,2011,42.7
Indonesia,IDN,2011,35.8
Iran,IRN,2011,5.8
Iraq,IRQ,2011,21.2
Ireland,IRL,2011,2.6
Israel,ISR,2011,
Italy,ITA,2011,
Jamaica,JAM,2011,6.1
Japan,JPN,2011,6.7
Jordan,JOR,2011,7.9
Kazakhstan,KAZ,2011,11.9
Kenya,KEN,2011,30.4
Kiribati,KIR,2011,16.7
Kuwait,KWT,2011,4.9
Kyrgyzstan,KGZ,2011,16.7
Laos,LAO,2011,41.6
Latvia,LVA,2011,2.2
Lebanon,LBN,2011,12.7
Lesotho,LSO,2011,38.3
Liberia,LBR,2011,35.5
Libya,LBY,2011,26.8
Liechtenstein,LIE,2011,
Lithuania,LTU,2011,1.9
Luxembourg,LUX,2011,
Madagascar,MDG,2011,49.2
Malawi,MWI,2011,45.1
Malaysia,MYS,2011,17.8
Maldives,MDV,2011,17.0
Mali,MLI,2011,30.1
Malta,MLT,2011,5.4
Marshall Islands,MHL,2011,38.8
Mauritania,MRT,2011,25.8
Mauritius,MUS,2011,8.4
Mexico,MEX,2011,13.6
Micronesia,FSM,2011,
Moldova,MDA,2011,7.1
Monaco,MCO,2011,
Mongolia,MNG,2011,13.4
Montenegro,MNE,2011,8.6
Morocco,MAR,2011,16.1
Mozambique,MOZ,2011,43.0
Myanmar,MMR,2011,32.0
Namibia,NAM,2011,25.1
Nauru,NRU,2011,21.5
Nepal,NPL,2011,41.2
Netherlands,NLD,2011,1.5
New Zealand,NZL,2011,
Nicaragua,NIC,2011,
Niger,NER,2011,45.4
Nigeria,NGA,2011,37.4
North Korea,PRK,2011,27.3
North Macedonia,MKD,2011,6.1
Norway,NOR,2011,
Oman,OMN,2011,11.3
Pakistan,PAK,2011,44.5
Palau,PLW,2011,
Palestine,PSE,2011,10.7
Panama,PAN,2011,20.8
Papua New Guinea,PNG,2011,47.5
Paraguay,PRY,2011,10.4
Peru,PER,2011,19.5
Philippines,PHL,2011,32.3
Poland,POL,2011,2.0
Portugal,PRT,2011,3.9
Qatar,QAT,2011,6.4
Romania,ROU,2011,9.1
Russia,RUS,2011,
Rwanda,RWA,2011,42.9
Saint Kitts and Nevis,KNA,2011,
