Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2022,357.2611528
Albania,ALB,2022,7756.961887
Algeria,DZA,2022,4960.303343
Andorra,AND,2022,42414.04799
Angola,AGO,2022,3682.113151
Antigua and Barbuda,ATG,2022,20105.19891
Argentina,ARG,2022,13962.18941
Armenia,ARM,2022,6571.974455
Australia,AUS,2022,65169.51911
Austria,AUT,2022,52336.77252
Azerbaijan,AZE,2022,7770.594223
"Bahamas, The",BHS,2022,34957.16133
Bahrain,BHR,2022,30470.52193
Bangladesh,BGD,2022,2716.485928
Barbados,BRB,2022,24387.03873
Belarus,BLR,2022,7994.648061
Belgium,BEL,2022,50605.74967
Belize,BLZ,2022,7068.21728
Benin,BEN,2022,1266.42711
Bhutan,BTN,2022,3711.32768
Bolivia,BOL,2022,4219.461137
Bosnia and Herzegovina,BIH,2022,7655.59421
Botswana,BWA,2022,8328.709057
Brazil,BRA,2022,9281.332821
Brunei Darussalam,BRN,2022,36632.9281
Bulgaria,BGR,2022,13999.19495
Burkina Faso,BFA,2022,827.3308435
Burundi,BDI,2022,302.9925053
Cabo Verde,CPV,2022,4323.31362
Cambodia,KHM,2022,2325.0305
Cameroon,CMR,2022,1604.87727
Canada,CAN,2022,56256.80073
Central African Republic,CAF,2022,467.359825
Chad,TCD,2022,966.0364683
Chile,CHL,2022,15405.61658
China,CHN,2022,12970.60564
Colombia,COL,2022,6680.445069
Comoros,COM,2022,1465.479643
"Congo, Dem. Rep.",COD,2022,687.7385876
"Congo, Rep.",COG,2022,2620.838043
Costa Rica,CRI,2022,13625.90085
Cote d'Ivoire,CIV,2022,2333.371283
Croatia,HRV,2022,18465.54144
Cuba,CUB,2022,
Cyprus,CYP,2022,33231.04297
Czechia,CZE,2022,28282.22367
Denmark,DNK,2022,67781.09409
Djibouti,DJI,2022,3133.257798
Dominica,DMA,2022,9323.660895
Dominican Republic,DOM,2022,10104.24493
Ecuador,ECU,2022,6515.585284
"Egypt, Arab Rep.",EGY,2022,4233.307837
El Salvador,SLV,2022,5074.602102
Equatorial Guinea,GNQ,2022,7589.299649
Eritrea,ERI,2022,
Estonia,EST,2022,28340.38265
Eswatini,SWZ,2022,3894.162009
Ethiopia,ETH,2022,982.1031615
Fiji,FJI,2022,5414.120921
Finland,FIN,2022,50440.56022
France,FRA,2022,40988.63964
Gabon,GAB,2022,8409.207415
"Gambia, The",GMB,2022,836.2448759
Georgia,GEO,2022,6729.846599
Germany,DEU,2022,50506.51796
Ghana,GHA,2022,2229.891226
Greece,GRC,2022,20886.52431
Grenada,GRD,2022,10469.3867
Guatemala,GTM,2022,5358.70157
Guinea,GIN,2022,1416.59612
Guinea-Bissau,GNB,2022,883.1991315
Guyana,GUY,2022,17913.49281
Haiti,HTI,2022,1760.626357
Honduras,HND,2022,3003.289968
Hungary,HUN,2022,18428.02883
Iceland,ISL,2022,76350.45504
India,IND,2022,2347.448294
Indonesia,IDN,2022,4730.834848
"Iran, Islamic Rep.",IRN,2022,4721.204371
Iraq,IRQ,2022,6520.731546
Ireland,IRL,2022,105190.686
Israel,ISR,2022,54949.62156
Italy,ITA,2022,35653.90421
Jamaica,JAM,2022,6626.475024
Japan,JPN,2022,34065.6439
