Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2011,606.6946763
Albania,ALB,2011,4465.709143
Algeria,DZA,2011,5916.313644
Andorra,AND,2011,46657.14954
Angola,AGO,2011,5184.152691
Antigua and Barbuda,ATG,2011,14911.72751
Argentina,ARG,2011,12704.28318
Armenia,ARM,2011,3349.553098
Australia,AUS,2011,62799.3895
Austria,AUT,2011,51116.89535
Azerbaijan,AZE,2011,7189.818692
"Bahamas, The",BHS,2011,27090.83768
Bahrain,BHR,2011,25032.78677
Bangladesh,BGD,2011,837.3369447
Barbados,BRB,2011,20508.14988
Belarus,BLR,2011,6527.659343
Belgium,BEL,2011,47760.82988
Belize,BLZ,2011,5596.052222
Benin,BEN,2011,1059.413589
Bhutan,BTN,2011,2787.979676
Bolivia,BOL,2011,2315.521219
Bosnia and Herzegovina,BIH,2011,4982.693758
Botswana,BWA,2011,7287.382953
Brazil,BRA,2011,13396.62632
Brunei Darussalam,BRN,2011,46382.82743
Bulgaria,BGR,2011,7849.580613
Burkina Faso,BFA,2011,725.0247677
Burundi,BDI,2011,230.0697614
Cabo Verde,CPV,2011,4002.013869
Cambodia,KHM,2011,1088.981528
Cameroon,CMR,2011,1513.96057
Canada,CAN,2011,52223.85884
Central African Republic,CAF,2011,534.0572815
Chad,TCD,2011,1308.142187
Chile,CHL,2011,14487.39278
China,CHN,2011,5703.76028
Colombia,COL,2011,7400.99407
Comoros,COM,2011,1531.437894
"Congo, Dem. Rep.",COD,2011,372.5142739
"Congo, Rep.",COG,2011,3396.165058
Costa Rica,CRI,2011,9276.391075
Cote d'Ivoire,CIV,2011,1596.628266
Croatia,HRV,2011,14691.5583
Cuba,CUB,2011,6104.461052
Cyprus,CYP,2011,32485.79883
Czechia,CZE,2011,22049.10808
Denmark,DNK,2011,61809.7379
Djibouti,DJI,2011,1306.345528
Dominica,DMA,2011,7705.407172
Dominican Republic,DOM,2011,5826.510141
Ecuador,ECU,2011,5153.691642
"Egypt, Arab Rep.",EGY,2011,2590.643849
El Salvador,SLV,2011,3330.600495
Equatorial Guinea,GNQ,2011,17198.21367
Eritrea,ERI,2011,688.6816596
Estonia,EST,2011,17555.54552
Eswatini,SWZ,2011,4225.060494
Ethiopia,ETH,2011,343.0249424
