Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2024,
Albania,ALB,2024,11377.77574
Algeria,DZA,2024,5752.990767
Andorra,AND,2024,49303.64917
Angola,AGO,2024,2665.874448
Antigua and Barbuda,ATG,2024,23542.45269
Argentina,ARG,2024,13969.78366
Armenia,ARM,2024,8556.21407
Australia,AUS,2024,64603.98563
Austria,AUT,2024,58268.87877
Azerbaijan,AZE,2024,7283.849908
Bahamas,BHS,2024,39455.44665
Bahrain,BHR,2024,29653.56827
Bangladesh,BGD,2024,2593.416117
Barbados,BRB,2024,26544.87073
Belarus,BLR,2024,8317.633999
Belgium,BEL,2024,56614.56795
Belize,BLZ,2024,7681.244006
Benin,BEN,2024,1485.380189
Bhutan,BTN,2024,
Bolivia,BOL,2024,4421.166099
Bosnia and Herzegovina,BIH,2024,9358.78769
Botswana,BWA,2024,7695.753194
Brazil,BRA,2024,10310.54888
Brunei,BRN,2024,33153.47389
Bulgaria,BGR,2024,17596.01737
Burkina Faso,BFA,2024,981.9926498
Burundi,BDI,2024,219.4248309
Cabo Verde,CPV,2024,5192.481573
Cambodia,KHM,2024,2627.879698
Cameroon,CMR,2024,1830.008337
Canada,CAN,2024,54340.34772
Central African Republic,CAF,2024,516.161
Chad,TCD,2024,961.5597556
Chile,CHL,2024,16709.8894
China,CHN,2024,13303.14815
Colombia,COL,2024,7919.208868
Comoros,COM,2024,1662.756633
Congo,COG,2024,2482.248995
Costa Rica,CRI,2024,18587.15322
Cote d'Ivoire,CIV,2024,2727.893522
Croatia,HRV,2024,24050.43979
Cuba,CUB,2024,
Cyprus,CYP,2024,38674.29297
Czechia,CZE,2024,31823.30783
Democratic Republic of the Congo,COD,2024,649.3833386
Denmark,DNK,2024,71026.48323
Djibouti,DJI,2024,3552.723351
Dominica,DMA,2024,10405.27878
Dominican Republic,DOM,2024,10875.66184
Ecuador,ECU,2024,6874.70574
Egypt,EGY,2024,3338.473714
El Salvador,SLV,2024,5579.659692
Equatorial Guinea,GNQ,2024,6745.400132
Eritrea,ERI,2024,
Estonia,EST,2024,31428.35478
Eswatini,SWZ,2024,3909.558924
Ethiopia,ETH,2024,1133.882797
Fiji,FJI,2024,6425.741517
Finland,FIN,2024,53149.76719
France,FRA,2024,46103.08409
Gabon,GAB,2024,8230.043115
Gambia,GMB,2024,871.3402918
Georgia,GEO,2024,9241.491223
Germany,DEU,2024,56103.73232
Ghana,GHA,2024,2390.772377
Greece,GRC,2024,24626.14819
Grenada,GRD,2024,11705.0903
Guatemala,GTM,2024,6150.025714
Guinea,GIN,2024,1694.953759
Guinea-Bissau,GNB,2024,1007.741517
Guyana,GUY,2024,29675.24439
Haiti,HTI,2024,2142.623305
Honduras,HND,2024,3426.434833
Hungary,HUN,2024,23292.32639
Iceland,ISL,2024,86040.53099
India,IND,2024,2694.737809
Indonesia,IDN,2024,4925.430488
Iran,IRN,2024,5190.16959
Iraq,IRQ,2024,6073.610323
Ireland,IRL,2024,112894.9532
Israel,ISR,2024,54176.68444
Italy,ITA,2024,40385.3414
Jamaica,JAM,2024,7753.800696
Japan,JPN,2024,32487.0778
Jordan,JOR,2024,4618.095925
Kazakhstan,KAZ,2024,14154.6325
Kenya,KEN,2024,2132.434521
Kiribati,KIR,2024,2288.634714
Kuwait,KWT,2024,32717.71866
Kyrgyzstan,KGZ,2024,2420.185423
Laos,LAO,2024,2123.979094
Latvia,LVA,2024,23409.08452
Lebanon,LBN,2024,
Lesotho,LSO,2024,971.9077182
Liberia,LBR,2024,851.4977239
Libya,LBY,2024,6569.164087
Liechtenstein,LIE,2024,
Lithuania,LTU,2024,29384.01896
Luxembourg,LUX,2024,137781.6817
Madagascar,MDG,2024,544.987501
Malawi,MWI,2024,522.5703936
Malaysia,MYS,2024,11874.42737
Maldives,MDV,2024,13379.35136
Mali,MLI,2024,1094.619493
Malta,MLT,2024,43898.57818
Marshall Islands,MHL,2024,7726.336689
Mauritania,MRT,2024,2110.120369
Mauritius,MUS,2024,11990.77989
Mexico,MEX,2024,14185.78122
Micronesia,FSM,2024,4166.004767
Moldova,MDA,2024,7576.195894
Monaco,MCO,2024,288001.4334
Mongolia,MNG,2024,6750.630116
Montenegro,MNE,2024,13263.32813
Morocco,MAR,2024,4153.194336
Mozambique,MOZ,2024,656.7768246
Myanmar,MMR,2024,1359.050016
Namibia,NAM,2024,4413.127522
Nauru,NRU,2024,13609.15884
Nepal,NPL,2024,1447.310045
Netherlands,NLD,2024,67520.4219
