Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2001,138.7068217
Albania,ALB,2001,1326.416524
Algeria,DZA,2001,1896.300209
Andorra,AND,2001,23511.29695
Angola,AGO,2001,533.5862024
Antigua and Barbuda,ATG,2001,11539.18251
Argentina,ARG,2001,7141.475077
Armenia,ARM,2001,659.5889885
Australia,AUS,2001,19733.65101
Austria,AUT,2001,24430.49598
Azerbaijan,AZE,2001,703.6709986
"Bahamas, The",BHS,2001,25371.92377
Bahrain,BHR,2001,13573.23399
Bangladesh,BGD,2001,394.65641
Barbados,BRB,2001,11639.51605
Belarus,BLR,2001,1244.373185
Belgium,BEL,2001,23015.07126
Belize,BLZ,2001,4718.777151
Benin,BEN,2001,492.4014995
Bhutan,BTN,2001,812.2382108
Bolivia,BOL,2001,930.1682272
Bosnia and Herzegovina,BIH,2001,1387.893629
Botswana,BWA,2001,3206.071237
Brazil,BRA,2001,3176.289751
Brunei Darussalam,BRN,2001,18287.82723
Bulgaria,BGR,2001,1770.907049
Burkina Faso,BFA,2001,259.4852234
Burundi,BDI,2001,132.1595545
Cabo Verde,CPV,2001,1223.330553
Cambodia,KHM,2001,327.5009843
Cameroon,CMR,2001,715.4702965
Canada,CAN,2001,23822.09621
Central African Republic,CAF,2001,237.9517025
Chad,TCD,2001,194.3229533
Chile,CHL,2001,4563.595299
China,CHN,2001,1065.405976
Colombia,COL,2001,2472.99084
Comoros,COM,2001,681.1638576
"Congo, Dem. Rep.",COD,2001,142.6781426
"Congo, Rep.",COG,2001,854.5983144
Costa Rica,CRI,2001,3985.129845
Cote d'Ivoire,CIV,2001,924.727295
Croatia,HRV,2001,5364.838247
Cuba,CUB,2001,2842.967043
Cyprus,CYP,2001,14821.44922
Czechia,CZE,2001,6669.074948
Denmark,DNK,2001,30768.47755
Djibouti,DJI,2001,742.1337911
Dominica,DMA,2001,5527.515273
Dominican Republic,DOM,2001,2935.893673
Ecuador,ECU,2001,1791.303597
"Egypt, Arab Rep.",EGY,2001,1295.137418
El Salvador,SLV,2001,2058.044591
Equatorial Guinea,GNQ,2001,1948.611459
Eritrea,ERI,2001,325.4091615
Estonia,EST,2001,4502.66615
Eswatini,SWZ,2001,1429.856304
Ethiopia,ETH,2001,118.4572043
Fiji,FJI,2001,1944.997415
Finland,FIN,2001,24965.203
France,FRA,2001,22331.79483
Gabon,GAB,2001,3835.757183
"Gambia, The",GMB,2001,459.8030684
Georgia,GEO,2001,801.9838371
Germany,DEU,2001,23878.36415
Ghana,GHA,2001,263.5421565
Greece,GRC,2001,12156.95728
Grenada,GRD,2001,4819.507767
Guatemala,GTM,2001,1537.686636
Guinea,GIN,2001,483.0851202
Guinea-Bissau,GNB,2001,327.138432
Guyana,GUY,2001,931.5747238
Haiti,HTI,2001,748.8211598
Honduras,HND,2001,1132.164875
Hungary,HUN,2001,5280.94888
Iceland,ISL,2001,29208.19819
India,IND,2001,450.3579005
Indonesia,IDN,2001,732.3070934
"Iran, Islamic Rep.",IRN,2001,1881.022666
Iraq,IRQ,2001,1435.695684
Ireland,IRL,2001,28282.40988
Israel,ISR,2001,20966.30527
Italy,ITA,2001,20570.43859
Jamaica,JAM,2001,3503.550267
Japan,JPN,2001,34406.18246
Jordan,JOR,2001,1632.29454
Kazakhstan,KAZ,2001,1422.273318
Kenya,KEN,2001,410.7004525
Kiribati,KIR,2001,718.8337871
"Korea, Dem. People's Rep.",PRK,2001,
"Korea, Rep.",KOR,2001,11981.48282
Kuwait,KWT,2001,17374.23187
Kyrgyz Republic,KGZ,2001,308.4112955
Lao PDR,LAO,2001,320.3160054
Latvia,LVA,2001,3504.618295
Lebanon,LBN,2001,4009.559298
Lesotho,LSO,2001,412.6774737
Liberia,LBR,2001,300.4638286
Libya,LBY,2001,6312.800305
Liechtenstein,LIE,2001,75067.80017
Lithuania,LTU,2001,3532.527874
Luxembourg,LUX,2001,48440.14202
Madagascar,MDG,2001,319.2832782
Malawi,MWI,2001,215.4745249
Malaysia,MYS,2001,3943.799439
Maldives,MDV,2001,3033.932345
Mali,MLI,2001,346.2245543
Malta,MLT,2001,10357.70259
Marshall Islands,MHL,2001,2394.345011
Mauritania,MRT,2001,651.8178402
Mauritius,MUS,2001,3908.556949
Mexico,MEX,2001,7952.764795
"Micronesia, Fed. Sts.",FSM,2001,2103.748595
Moldova,MDA,2001,507.4040763
Monaco,MCO,2001,82402.78096
Mongolia,MNG,2001,524.4534836
Montenegro,MNE,2001,1909.598702
Morocco,MAR,2001,1506.245239
Mozambique,MOZ,2001,304.7921386
Myanmar,MMR,2001,141.5256607
Namibia,NAM,2001,1915.589266
Nauru,NRU,2001,2232.30874
Nepal,NPL,2001,240.7951145
Netherlands,NLD,2001,26955.7128
New Zealand,NZL,2001,13882.85683
Nicaragua,NIC,2001,1051.874236
Niger,NER,2001,205.4179361
Nigeria,NGA,2001,566.4282318
North Macedonia,MKD,2001,1823.022677
Norway,NOR,2001,38601.89764
Oman,OMN,2001,9611.963602
Pakistan,PAK,2001,609.9395069
Palau,PLW,2001,8239.26354
Panama,PAN,2001,3991.776721
Papua New Guinea,PNG,2001,537.8474596
Paraguay,PRY,2001,1637.686151
Peru,PER,2001,1929.57273
Philippines,PHL,2001,969.5306117
Poland,POL,2001,5015.2379
Portugal,PRT,2001,11734.76497
Qatar,QAT,2001,25870.79919
Romania,ROU,2001,1825.192994
Russian Federation,RUS,2001,2100.352539
Rwanda,RWA,2001,237.3088462
Samoa,WSM,2001,1453.870213
San Marino,SMR,2001,39035.10343
Sao Tome and Principe,STP,2001,518.8805013
Saudi Arabia,SAU,2001,10805.31133
Senegal,SEN,2001,637.2135306
Serbia,SRB,2001,1812.420883
Seychelles,SYC,2001,8153.298637
Sierra Leone,SLE,2001,358.3157161
Singapore,SGP,2001,21699.74149
Slovak Republic,SVK,2001,5712.478028
Slovenia,SVN,2001,10375.62559
Solomon Islands,SLB,2001,911.7919354
"Somalia, Fed. Rep.",SOM,2001,244.9148425
South Africa,ZAF,2001,2847.151919
South Sudan,SSD,2001,
Spain,ESP,2001,15368.2338
Sri Lanka,LKA,2001,803.5440266
St. Kitts and Nevis,KNA,2001,10022.59192
St. Lucia,LCA,2001,5570.452471
St. Vincent and the Grenadines,VCT,2001,4071.086011
Sudan,SDN,2001,451.2933044
Suriname,SUR,2001,1714.648466
Sweden,SWE,2001,27259.31743
Switzerland,CHE,2001,39638.79111
Syrian Arab Republic,SYR,2001,1186.829135
Tajikistan,TJK,2001,168.6762854
Tanzania,TZA,2001,396.6387329
Thailand,THA,2001,1889.934325
Timor-Leste,TLS,2001,587.7006344
Togo,TGO,2001,396.6926545
Tonga,TON,2001,1753.516676
Trinidad and Tobago,TTO,2001,6657.414669
Tunisia,TUN,2001,2235.719816
Turkiye,TUR,2001,3052.225671
Turkmenistan,TKM,2001,756.0349763
Tuvalu,TUV,2001,1456.784094
Uganda,UGA,2001,236.0211889
Ukraine,UKR,2001,800.4907227
United Arab Emirates,ARE,2001,27745.17081
United Kingdom,GBR,2001,28013.87296
United States,USA,2001,37133.62311
Uruguay,URY,2001,6382.761047
Uzbekistan,UZB,2001,454.4158123
Vanuatu,VUT,2001,1350.183382
"Venezuela, RB",VEN,2001,4920.393136
Viet Nam,VNM,2001,419.2056776
West Bank and Gaza,PSE,2001,1335.553195
"Yemen, Rep.",YEM,2001,487.1412579
Zambia,ZMB,2001,396.548953
Zimbabwe,ZWE,2001,566.3887464
