Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2006,274.2185536
Albania,ALB,2006,3057.77257
Algeria,DZA,2006,3660.661047
Andorra,AND,2006,43467.19631
Angola,AGO,2006,2930.444286
Antigua and Barbuda,ATG,2006,16173.81363
Argentina,ARG,2006,5869.38029
Armenia,ARM,2006,2041.652671
Australia,AUS,2006,36658.82435
Austria,AUT,2006,40382.20783
Azerbaijan,AZE,2006,2472.957257
Bahamas,BHS,2006,29184.78651
Bahrain,BHR,2006,19267.28262
Bangladesh,BGD,2006,490.3880265
Barbados,BRB,2006,15619.6006
Belarus,BLR,2006,3848.223503
Belgium,BEL,2006,38705.1068
Belize,BLZ,2006,5524.781678
Benin,BEN,2006,809.1470725
Bhutan,BTN,2006,1405.607162
Bolivia,BOL,2006,1202.711504
Bosnia and Herzegovina,BIH,2006,3166.128653
Botswana,BWA,2006,5291.583791
Brazil,BRA,2006,5934.145619
Brunei,BRN,2006,34674.79952
Bulgaria,BGR,2006,4523.146558
Burkina Faso,BFA,2006,455.5136556
Burundi,BDI,2006,161.8927556
Cabo Verde,CPV,2006,2256.996662
Cambodia,KHM,2006,612.2526486
Cameroon,CMR,2006,1191.45459
Canada,CAN,2006,40504.0371
Central African Republic,CAF,2006,333.9425199
Chad,TCD,2006,906.8972606
Chile,CHL,2006,9318.656553
China,CHN,2006,2129.25697
Colombia,COL,2006,3789.853612
Comoros,COM,2006,1138.479084
Congo,COG,2006,2103.582138
Costa Rica,CRI,2006,5256.596409
Cote d'Ivoire,CIV,2006,1230.430568
Croatia,HRV,2006,11501.20997
Cuba,CUB,2006,4329.98266
Cyprus,CYP,2006,26729.28125
Czechia,CZE,2006,15259.07882
Democratic Republic of the Congo,COD,2006,255.4452296
Denmark,DNK,2006,52119.1788
Djibouti,DJI,2006,898.4646281
Dominica,DMA,2006,6055.781096
Dominican Republic,DOM,2006,4055.142703
Ecuador,ECU,2006,3243.670104
Egypt,EGY,2006,1298.979002
El Salvador,SLV,2006,2665.618072
Equatorial Guinea,GNQ,2006,10184.88412
Eritrea,ERI,2006,447.9974047
Estonia,EST,2006,12641.4801
Eswatini,SWZ,2006,2964.958652
Ethiopia,ETH,2006,189.3457375
Fiji,FJI,2006,3455.105999
Finland,FIN,2006,41214.01878
France,FRA,2006,36431.56589
Gabon,GAB,2006,6847.009857
Gambia,GMB,2006,614.5443079
Georgia,GEO,2006,1996.020133
Germany,DEU,2006,36980.33499
Ghana,GHA,2006,906.4410276
Greece,GRC,2006,24416.0233
Grenada,GRD,2006,6344.038377
Guatemala,GTM,2006,2225.123475
Guinea,GIN,2006,446.9805541
Guinea-Bissau,GNB,2006,448.5130755
Guyana,GUY,2006,3135.605535
Haiti,HTI,2006,828.8057003
Honduras,HND,2006,1425.847801
Hungary,HUN,2006,11478.48916
Iceland,ISL,2006,58172.14267
India,IND,2006,801.6683537
Indonesia,IDN,2006,1558.315628
Iran,IRN,2006,3618.916014
Iraq,IRQ,2006,2276.554357
Ireland,IRL,2006,54329.16186
Israel,ISR,2006,22527.26198
Italy,ITA,2006,33537.1287
Jamaica,JAM,2006,4417.001271
Japan,JPN,2006,35991.546
Jordan,JOR,2006,2342.634596
Kazakhstan,KAZ,2006,5030.134947
Kenya,KEN,2006,699.8023706
Kiribati,KIR,2006,1123.19259
