Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2009,452.0537055
Albania,ALB,2009,4213.650076
Algeria,DZA,2009,4235.429905
Andorra,AND,2009,43975.00009
Angola,AGO,2009,3645.148466
Antigua and Barbuda,ATG,2009,16472.24785
Argentina,ARG,2009,8150.23527
Armenia,ARM,2009,2820.592655
Australia,AUS,2009,42954.84949
Austria,AUT,2009,47857.44466
Azerbaijan,AZE,2009,4950.39949
Bahamas,BHS,2009,27512.9131
Bahrain,BHR,2009,19465.31407
Bangladesh,BGD,2009,679.2114774
Barbados,BRB,2009,16294.90995
Belarus,BLR,2009,5352.488092
Belgium,BEL,2009,44923.34001
Belize,BLZ,2009,5399.671
Benin,BEN,2009,1024.102779
Bhutan,BTN,2009,1918.395992
Bolivia,BOL,2009,1731.181721
Bosnia and Herzegovina,BIH,2009,4539.918638
Botswana,BWA,2009,5082.933883
Brazil,BRA,2009,8678.658473
Brunei,BRN,2009,30946.46738
Bulgaria,BGR,2009,6988.273163
Burkina Faso,BFA,2009,601.5695207
Burundi,BDI,2009,198.431524
Cabo Verde,CPV,2009,3659.720464
Cambodia,KHM,2009,875.7489362
Cameroon,CMR,2009,1461.389992
Canada,CAN,2009,40874.88319
Central African Republic,CAF,2009,456.4716739
Chad,TCD,2009,1035.637197
Chile,CHL,2009,10098.80172
China,CHN,2009,3898.244592
Colombia,COL,2009,5250.972924
Comoros,COM,2009,1410.30517
Congo,COG,2009,2271.152192
Costa Rica,CRI,2009,6832.698299
Cote d'Ivoire,CIV,2009,1540.453936
Croatia,HRV,2009,14474.65198
Cuba,CUB,2009,5089.235198
Cyprus,CYP,2009,32236.44922
Czechia,CZE,2009,19817.42158
Democratic Republic of the Congo,COD,2009,280.178991
Denmark,DNK,2009,58412.74724
Djibouti,DJI,2009,1150.937586
Dominica,DMA,2009,7487.490104
Dominican Republic,DOM,2009,4973.95187
Ecuador,ECU,2009,4053.363311
Egypt,EGY,2009,2161.639646
El Salvador,SLV,2009,2910.186518
Equatorial Guinea,GNQ,2009,13232.50194
Eritrea,ERI,2009,642.9257229
Estonia,EST,2009,14712.44942
Eswatini,SWZ,2009,3189.7968
Ethiopia,ETH,2009,368.5747123
Fiji,FJI,2009,3164.132754
Finland,FIN,2009,47478.34953
France,FRA,2009,41728.08842
Gabon,GAB,2009,7290.575261
Gambia,GMB,2009,774.8880309
Georgia,GEO,2009,2822.689397
Germany,DEU,2009,42471.88686
Ghana,GHA,2009,1047.704301
Greece,GRC,2009,29425.45732
Grenada,GRD,2009,6932.564722
Guatemala,GTM,2009,2611.646328
Guinea,GIN,2009,662.1859147
Guinea-Bissau,GNB,2009,583.1900201
Guyana,GUY,2009,4209.132306
Haiti,HTI,2009,1196.852871
Honduras,HND,2009,1781.157036
Hungary,HUN,2009,13051.18318
Iceland,ISL,2009,41483.78437
India,IND,2009,1094.949746
Indonesia,IDN,2009,2218.485419
Iran,IRN,2009,5415.522806
Iraq,IRQ,2009,3714.71206
Ireland,IRL,2009,52133.09062
Israel,ISR,2009,28508.49389
Italy,ITA,2009,37099.6134
Jamaica,JAM,2009,4428.381533
Japan,JPN,2009,41308.99684
Jordan,JOR,2009,3435.833759
Kazakhstan,KAZ,2009,6938.011757
Kenya,KEN,2009,1047.967832
Kiribati,KIR,2009,1316.627539
Kuwait,KWT,2009,37907.10013
Kyrgyzstan,KGZ,2009,870.1988945
Laos,LAO,2009,935.0323728
Latvia,LVA,2009,11996.03227
Lebanon,LBN,2009,7090.854939
Lesotho,LSO,2009,878.8479505
Liberia,LBR,2009,448.386367
Libya,LBY,2009,9551.054039
Liechtenstein,LIE,2009,126024.7146
Lithuania,LTU,2009,11854.37111
Luxembourg,LUX,2009,109419.747
Madagascar,MDG,2009,446.3152384
Malawi,MWI,2009,625.8697299
Malaysia,MYS,2009,7191.432872
Maldives,MDV,2009,6734.031656
Mali,MLI,2009,787.4825643
Malta,MLT,2009,21176.32183
Marshall Islands,MHL,2009,2906.63027
Mauritania,MRT,2009,1435.430108
Mauritius,MUS,2009,7426.886456
Mexico,MEX,2009,8423.569332
Micronesia,FSM,2009,2544.111146
Moldova,MDA,2009,1898.439757
Monaco,MCO,2009,169150.2673
Mongolia,MNG,2009,1703.327568
Montenegro,MNE,2009,6700.114051
Morocco,MAR,2009,3119.588623
Mozambique,MOZ,2009,547.6971442
Myanmar,MMR,2009,758.4429358
Namibia,NAM,2009,4302.913741
Nauru,NRU,2009,4410.567647
Nepal,NPL,2009,473.0787512
Netherlands,NLD,2009,53172.02616
New Zealand,NZL,2009,28276.72554
Nicaragua,NIC,2009,1467.082881
Niger,NER,2009,461.131534
Nigeria,NGA,2009,1820.486339
North Korea,PRK,2009,
North Macedonia,MKD,2009,4799.787228
Norway,NOR,2009,80347.57007
Oman,OMN,2009,20655.91802
Pakistan,PAK,2009,963.7880664
Palau,PLW,2009,10147.77411
Palestine,PSE,2009,2191.781787
Panama,PAN,2009,7796.926184
Papua New Guinea,PNG,2009,1568.831934
Paraguay,PRY,2009,3941.848155
Peru,PER,2009,4181.187555
Philippines,PHL,2009,1864.450434
Poland,POL,2009,11556.30269
Portugal,PRT,2009,23151.21541
Qatar,QAT,2009,60785.73516
Romania,ROU,2009,8548.454341
Russia,RUS,2009,8562.824219
Rwanda,RWA,2009,564.0390958
Saint Kitts and Nevis,KNA,2009,16503.41193
Saint Lucia,LCA,2009,8250.521807
Saint Vincent and the Grenadines,VCT,2009,6463.787773
Samoa,WSM,2009,3279.182695
San Marino,SMR,2009,62428.99433
Sao Tome and Principe,STP,2009,1128.280462
Saudi Arabia,SAU,2009,17718.39116
Senegal,SEN,2009,1308.694043
Serbia,SRB,2009,6414.044846
Seychelles,SYC,2009,9747.091805
Sierra Leone,SLE,2009,652.8458068
Singapore,SGP,2009,38926.80544
Slovakia,SVK,2009,16586.75278
Slovenia,SVN,2009,24501.78973
Solomon Islands,SLB,2009,1554.70671
Somalia,SOM,2009,246.5132517
South Africa,ZAF,2009,6374.7056
South Korea,KOR,2009,19937.30291
South Sudan,SSD,2009,1323.220687
Spain,ESP,2009,32279.82085
Sri Lanka,LKA,2009,2026.6594
Sudan,SDN,2009,1178.221802
Suriname,SUR,2009,7129.576863
Sweden,SWE,2009,46707.6425
Switzerland,CHE,2009,71568.31239
Syria,SYR,2009,2462.201936
Tajikistan,TJK,2009,664.7956557
Tanzania,TZA,2009,693.8235474
Thailand,THA,2009,4135.43987
Timor-Leste,TLS,2009,686.5793297
Togo,TGO,2009,720.6937682
Tonga,TON,2009,2914.23774
Trinidad and Tobago,TTO,2009,14634.0565
Tunisia,TUN,2009,4080.090324
Turkey,TUR,2009,9076.924722
