Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2020,510.7870634
Albania,ALB,2020,6027.913507
Algeria,DZA,2020,3743.541952
Andorra,AND,2020,37361.10701
Angola,AGO,2020,1759.356199
Antigua and Barbuda,ATG,2020,15369.60823
Argentina,ARG,2020,8535.59938
Armenia,ARM,2020,4268.680933
Australia,AUS,2020,51983.45237
Austria,AUT,2020,48716.40989
Azerbaijan,AZE,2020,4229.910649
Bahamas,BHS,2020,26178.75376
Bahrain,BHR,2020,24342.84446
Bangladesh,BGD,2020,2248.850788
Barbados,BRB,2020,19194.49197
Belarus,BLR,2020,6542.8558
Belgium,BEL,2020,45906.28758
Belize,BLZ,2020,5238.540782
Benin,BEN,2020,1200.194266
Bhutan,BTN,2020,3191.66907
Bolivia,BOL,2020,3580.967618
Bosnia and Herzegovina,BIH,2020,6130.31188
Botswana,BWA,2020,6323.297497
Brazil,BRA,2020,7074.194075
Brunei,BRN,2020,26834.35922
Bulgaria,BGR,2020,10760.21198
Burkina Faso,BFA,2020,825.2370388
Burundi,BDI,2020,255.8324539
Cabo Verde,CPV,2020,3539.226612
Cambodia,KHM,2020,2081.739142
Cameroon,CMR,2020,1555.603707
Canada,CAN,2020,43537.8393
Central African Republic,CAF,2020,462.8790713
Chad,TCD,2020,866.9478149
Chile,CHL,2020,13114.81547
China,CHN,2020,10627.4638
Colombia,COL,2020,5339.687114
Comoros,COM,2020,1519.346656
Congo,COG,2020,1993.586672
Costa Rica,CRI,2020,12394.0494
Cote d'Ivoire,CIV,2020,2179.729348
Croatia,HRV,2020,14807.56085
Cuba,CUB,2020,9605.279146
Cyprus,CYP,2020,28130.3418
Czechia,CZE,2020,23472.89155
Democratic Republic of the Congo,COD,2020,486.4255727
Denmark,DNK,2020,60985.48856
Djibouti,DJI,2020,2844.888106
Dominica,DMA,2020,7827.748427
Dominican Republic,DOM,2020,7135.222733
Ecuador,ECU,2020,5463.645153
Egypt,EGY,2020,3511.11381
El Salvador,SLV,2020,3997.192796
Equatorial Guinea,GNQ,2020,5764.055029
Eritrea,ERI,2020,
Estonia,EST,2020,23933.99394
Eswatini,SWZ,2020,3466.569363
Ethiopia,ETH,2020,829.7909825
Fiji,FJI,2020,4620.645724
Finland,FIN,2020,48828.68469
France,FRA,2020,39169.8606
Gabon,GAB,2020,6605.803461
Gambia,GMB,2020,720.3351434
Georgia,GEO,2020,4300.857013
Germany,DEU,2020,47394.87345
Ghana,GHA,2020,2195.454817
Greece,GRC,2020,17886.73317
Grenada,GRD,2020,8968.558901
Guatemala,GTM,2020,4477.61785
Guinea,GIN,2020,1053.660977
Guinea-Bissau,GNB,2020,846.9158557
Guyana,GUY,2020,6775.709391
Haiti,HTI,2020,1290.325387
Honduras,HND,2020,2307.614943
Hungary,HUN,2020,16386.93088
Iceland,ISL,2020,60127.93936
India,IND,2020,1907.042516
Indonesia,IDN,2020,3853.702888
Iran,IRN,2020,3202.500035
Iraq,IRQ,2020,4295.189451
Ireland,IRL,2020,86514.07061
Israel,ISR,2020,44575.5719
Italy,ITA,2020,32091.48666
Jamaica,JAM,2020,5299.045308
Japan,JPN,2020,40028.73417
Jordan,JOR,2020,4022.040136
Kazakhstan,KAZ,2020,8781.507978
Kenya,KEN,2020,1927.66459
Kiribati,KIR,2020,1751.782492
Kuwait,KWT,2020,25236.07558
Kyrgyzstan,KGZ,2020,1229.517666
Laos,LAO,2020,2583.777307
Latvia,LVA,2020,17564.23215
Lebanon,LBN,2020,5561.19167
Lesotho,LSO,2020,918.5825747
Liberia,LBR,2020,616.787867
Libya,LBY,2020,6650.338106
Liechtenstein,LIE,2020,164671.0936
