Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2000,174.9309914
Albania,ALB,2000,1160.420471
Algeria,DZA,2000,1772.928691
Andorra,AND,2000,21810.25038
Angola,AGO,2000,563.7337956
Antigua and Barbuda,ATG,2000,12027.49498
Argentina,ARG,2000,7637.014892
Armenia,ARM,2000,593.4505817
Australia,AUS,2000,21908.9968
Austria,AUT,2000,24487.29747
Azerbaijan,AZE,2000,655.0972496
"Bahamas, The",BHS,2000,24940.07751
Bahrain,BHR,2000,14214.48368
Bangladesh,BGD,2000,396.6707302
Barbados,BRB,2000,11674.67365
Belarus,BLR,2000,1276.288034
Belgium,BEL,2000,23098.88651
Belize,BLZ,2000,4726.506755
Benin,BEN,2000,487.4241414
Bhutan,BTN,2000,771.9249114
Bolivia,BOL,2000,975.7770604
Bosnia and Herzegovina,BIH,2000,1338.480596
Botswana,BWA,2000,3450.811806
Brazil,BRA,2000,3766.547863
Brunei Darussalam,BRN,2000,20130.25723
Bulgaria,BGR,2000,1621.262107
Burkina Faso,BFA,2000,248.9085269
Burundi,BDI,2000,134.5378618
Cabo Verde,CPV,2000,1189.514793
Cambodia,KHM,2000,296.4266875
Cameroon,CMR,2000,708.5657316
Canada,CAN,2000,24271.00206
Central African Republic,CAF,2000,239.1541337
Chad,TCD,2000,163.1216637
Chile,CHL,2000,5052.992458
China,CHN,2000,969.1995137
Colombia,COL,2000,2555.00751
Comoros,COM,2000,633.3090328
"Congo, Dem. Rep.",COD,2000,377.9254215
"Congo, Rep.",COG,2000,1024.301591
Costa Rica,CRI,2000,3812.753883
Cote d'Ivoire,CIV,2000,936.6365413
Croatia,HRV,2000,4953.651588
Cuba,CUB,2000,2751.381771
Cyprus,CYP,2000,14388.35254
Czechia,CZE,2000,6062.921528
Denmark,DNK,2000,30722.02518
Djibouti,DJI,2000,737.6121836
Dominica,DMA,2000,4867.398963
Dominican Republic,DOM,2000,2831.458836
Ecuador,ECU,2000,1382.234218
"Egypt, Arab Rep.",EGY,2000,1366.092744
El Salvador,SLV,2000,1982.870935
Equatorial Guinea,GNQ,2000,1487.316551
Eritrea,ERI,2000,314.3573968
Estonia,EST,2000,4070.609024
Eswatini,SWZ,2000,1629.670388
Ethiopia,ETH,2000,122.2692026
Fiji,FJI,2000,1995.720712
Finland,FIN,2000,24335.92251
France,FRA,2000,22340.59395
Gabon,GAB,2000,3982.906201
"Gambia, The",GMB,2000,538.0540723
Georgia,GEO,2000,749.908535
Germany,DEU,2000,23925.85599
Ghana,GHA,2000,253.7469362
Greece,GRC,2000,11638.20107
Grenada,GRD,2000,4839.828111
Guatemala,GTM,2000,1648.96579
Guinea,GIN,2000,518.1570669
Guinea-Bissau,GNB,2000,316.945495
Guyana,GUY,2000,931.7966517
Haiti,HTI,2000,820.6000468
Honduras,HND,2000,1092.564007
Hungary,HUN,2000,4629.917608
Iceland,ISL,2000,32503.57896
India,IND,2000,442.7502189
Indonesia,IDN,2000,763.711125
"Iran, Islamic Rep.",IRN,2000,1650.013858
Iraq,IRQ,2000,1980.18916
Ireland,IRL,2000,26334.56721
Israel,ISR,2000,21706.51941
Italy,ITA,2000,20190.00356
Jamaica,JAM,2000,3453.092528
Japan,JPN,2000,39169.35957
Jordan,JOR,2000,1570.610029
Kazakhstan,KAZ,2000,1180.044456
Kenya,KEN,2000,414.6263651
Kiribati,KIR,2000,845.3672402
"Korea, Dem. People's Rep.",PRK,2000,
"Korea, Rep.",KOR,2000,12710.29958
Kuwait,KWT,2000,19296.34717
Kyrgyz Republic,KGZ,2000,279.6217385
Lao PDR,LAO,2000,318.7498522
Latvia,LVA,2000,3278.178964
Lebanon,LBN,2000,3986.835139
Lesotho,LSO,2000,442.7795458
Liberia,LBR,2000,298.4853406
Libya,LBY,2000,7214.100404
Liechtenstein,LIE,2000,76087.91111
Lithuania,LTU,2000,3300.636349
Luxembourg,LUX,2000,48659.59888
Madagascar,MDG,2000,280.2829056
Malawi,MWI,2000,224.2241592
Malaysia,MYS,2000,4083.528745
Maldives,MDV,2000,2213.812351
Mali,MLI,2000,304.6528702
Malta,MLT,2000,10348.48589
Marshall Islands,MHL,2000,2264.791149
Mauritania,MRT,2000,680.9110619
Mauritius,MUS,2000,3981.983432
Mexico,MEX,2000,7524.027138
"Micronesia, Fed. Sts.",FSM,2000,2049.345325
Moldova,MDA,2000,440.538684
Monaco,MCO,2000,81789.02065
Mongolia,MNG,2000,476.0275508
Montenegro,MNE,2000,1627.065119
Morocco,MAR,2000,1499.107422
Mozambique,MOZ,2000,327.1262398
Myanmar,MMR,2000,196.6195806
Namibia,NAM,2000,2156.675905
Nauru,NRU,2000,2648.601529
Nepal,NPL,2000,223.8302892
Netherlands,NLD,2000,26225.16977
New Zealand,NZL,2000,13641.10272
Nicaragua,NIC,2000,1017.312443
Niger,NER,2000,194.7719599
Nigeria,NGA,2000,547.3182989
North Macedonia,MKD,2000,1861.898998
Norway,NOR,2000,38178.23688
Oman,OMN,2000,9753.847552
Pakistan,PAK,2000,642.3383465
Palau,PLW,2000,7798.075042
Panama,PAN,2000,3975.093103
Papua New Guinea,PNG,2000,635.957919
Paraguay,PRY,2000,1736.117292
Peru,PER,2000,1945.413385
Philippines,PHL,2000,1050.792731
Poland,POL,2000,4520.641004
Portugal,PRT,2000,11526.37207
Qatar,QAT,2000,27535.18294
Romania,ROU,2000,1659.929049
Russian Federation,RUS,2000,1771.594116
Rwanda,RWA,2000,251.8692639
Samoa,WSM,2000,1424.7524
San Marino,SMR,2000,37600.70774
Sao Tome and Principe,STP,2000,529.0893834
Saudi Arabia,SAU,2000,11714.56237
Senegal,SEN,2000,603.2331625
Serbia,SRB,2000,974.7254693
Seychelles,SYC,2000,8063.655006
Sierra Leone,SLE,2000,143.7437432
Singapore,SGP,2000,23852.83895
Slovak Republic,SVK,2000,5421.644844
Slovenia,SVN,2000,10135.72191
Solomon Islands,SLB,2000,953.1719014
"Somalia, Fed. Rep.",SOM,2000,386.1192744
