Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2005,254.1842491
Albania,ALB,2005,2741.721365
Algeria,DZA,2005,3233.133396
Andorra,AND,2005,40829.81164
Angola,AGO,2005,2145.886211
Antigua and Barbuda,ATG,2005,14368.57088
Argentina,ARG,2005,5067.653423
Armenia,ARM,2005,1557.484589
Australia,AUS,2005,34535.20727
Austria,AUT,2005,38157.37023
Azerbaijan,AZE,2005,1578.36733
Bahamas,BHS,2005,28602.41819
Bahrain,BHR,2005,17966.16578
Bangladesh,BGD,2005,480.0858508
Barbados,BRB,2005,14214.42022
Belarus,BLR,2005,3126.071767
Belgium,BEL,2005,36809.70134
Belize,BLZ,2005,5270.414791
Benin,BEN,2005,779.4377778
Bhutan,BTN,2005,1299.949386
Bolivia,BOL,2005,1020.123262
Bosnia and Herzegovina,BIH,2005,2739.610769
Botswana,BWA,2005,5391.070766
Brazil,BRA,2005,4827.781659
Brunei,BRN,2005,29386.27038
Bulgaria,BGR,2005,3899.825963
Burkina Faso,BFA,2005,441.164148
Burundi,BDI,2005,147.2346193
Cabo Verde,CPV,2005,2004.146804
Cambodia,KHM,2005,525.7973251
Cameroon,CMR,2005,1142.624663
Canada,CAN,2005,36383.66001
Central African Republic,CAF,2005,311.9500231
Chad,TCD,2005,838.0921077
Chile,CHL,2005,7480.32331
China,CHN,2005,1777.644968
Colombia,COL,2005,3456.066109
Comoros,COM,2005,1105.787969
Congo,COG,2005,1799.051584
Costa Rica,CRI,2005,4703.007218
Cote d'Ivoire,CIV,2005,1197.74617
Croatia,HRV,2005,10443.52784
Cuba,CUB,2005,3786.337992
Cyprus,CYP,2005,24959.26172
Czechia,CZE,2005,13442.49163
Democratic Republic of the Congo,COD,2005,214.5397405
Denmark,DNK,2005,48925.80767
Djibouti,DJI,2005,844.4483574
Dominica,DMA,2005,5695.224424
Dominican Republic,DOM,2005,3878.312067
Ecuador,ECU,2005,2909.02606
Egypt,EGY,2005,1105.539207
El Salvador,SLV,2005,2447.391408
Equatorial Guinea,GNQ,2005,8673.902609
Eritrea,ERI,2005,412.7530792
Estonia,EST,2005,10414.63812
Eswatini,SWZ,2005,2871.068774
Ethiopia,ETH,2005,158.2434581
Fiji,FJI,2005,3377.69127
Finland,FIN,2005,39049.87038
France,FRA,2005,34696.37183
Gabon,GAB,2005,6547.87614
Gambia,GMB,2005,616.4836579
Georgia,GEO,2005,1642.783594
Germany,DEU,2005,35084.43635
Ghana,GHA,2005,478.6119092
Greece,GRC,2005,22054.13158
Grenada,GRD,2005,6338.560114
Guatemala,GTM,2005,2046.466117
Guinea,GIN,2005,463.1776869
Guinea-Bissau,GNB,2005,463.0739627
Guyana,GUY,2005,1084.065414
Haiti,HTI,2005,775.8457041
Honduras,HND,2005,1304.700392
Hungary,HUN,2005,11212.2047
Iceland,ISL,2005,57783.77456
India,IND,2005,710.4880804
Indonesia,IDN,2005,1238.214476
Iran,IRN,2005,3132.050819
Iraq,IRQ,2005,1762.393604
Ireland,IRL,2005,50933.02161
Israel,ISR,2005,21286.83886
Italy,ITA,2005,32062.72383
Jamaica,JAM,2005,4184.439749
Japan,JPN,2005,37812.89502
Jordan,JOR,2005,2087.870793
Kazakhstan,KAZ,2005,3577.35804
Kenya,KEN,2005,523.4563124
Kiribati,KIR,2005,1161.783417
Kuwait,KWT,2005,36122.61427
Kyrgyzstan,KGZ,2005,476.5481936
Laos,LAO,2005,466.061507
Latvia,LVA,2005,7283.787381
Lebanon,LBN,2005,4602.198046
Lesotho,LSO,2005,861.3814964
Liberia,LBR,2005,287.4873334
Libya,LBY,2005,8079.249573
Liechtenstein,LIE,2005,105295.057
Lithuania,LTU,2005,7857.031488
Luxembourg,LUX,2005,80988.13762
Madagascar,MDG,2005,305.8120749
Malawi,MWI,2005,414.361122
Malaysia,MYS,2005,5555.5818
Maldives,MDV,2005,3796.515465
Mali,MLI,2005,548.7303828
Malta,MLT,2005,15831.34405
Marshall Islands,MHL,2005,2658.652179
Mauritania,MRT,2005,998.9658342
Mauritius,MUS,2005,5354.029743
Mexico,MEX,2005,8671.758919
Micronesia,FSM,2005,2207.168445
Moldova,MDA,2005,1034.391977
Monaco,MCO,2005,130538.7426
Mongolia,MNG,2005,994.9001091
Montenegro,MNE,2005,3674.617924
Morocco,MAR,2005,2242.988281
Mozambique,MOZ,2005,436.7738562
Myanmar,MMR,2005,252.6851931
Namibia,NAM,2005,3685.773
Nauru,NRU,2005,2992.403828
Nepal,NPL,2005,309.0241683
Netherlands,NLD,2005,42165.39617
New Zealand,NZL,2005,27751.06547
Nicaragua,NIC,2005,1183.30214
Niger,NER,2005,318.6431219
Nigeria,NGA,2005,1211.377035
North Korea,PRK,2005,
North Macedonia,MKD,2005,3120.984014
Norway,NOR,2005,67047.17046
Oman,OMN,2005,14434.85779
Pakistan,PAK,2005,827.6198612
Palau,PLW,2005,9635.283575
Palestine,PSE,2005,1543.701414
Panama,PAN,2005,5017.741104
Papua New Guinea,PNG,2005,744.48649
Paraguay,PRY,2005,1970.871699
Peru,PER,2005,2706.669473
Philippines,PHL,2005,1220.460186
Poland,POL,2005,8043.923323
Portugal,PRT,2005,18780.12751
Qatar,QAT,2005,53949.67641
Romania,ROU,2005,4618.003508
Russia,RUS,2005,5323.455078
Rwanda,RWA,2005,324.0168638
Saint Kitts and Nevis,KNA,2005,11783.78672
Saint Lucia,LCA,2005,6863.436419
Saint Vincent and the Grenadines,VCT,2005,5157.393739
Samoa,WSM,2005,2550.042214
San Marino,SMR,2005,59877.80058
Sao Tome and Principe,STP,2005,844.1691819
Saudi Arabia,SAU,2005,15975.74738
Senegal,SEN,2005,979.8461015
Serbia,SRB,2005,3807.974173
Seychelles,SYC,2005,11802.11183
Sierra Leone,SLE,2005,462.6333244
Singapore,SGP,2005,29961.31728
Slovakia,SVK,2005,11641.54103
Slovenia,SVN,2005,17969.70959
Solomon Islands,SLB,2005,1144.492334
Somalia,SOM,2005,439.9799078
South Africa,ZAF,2005,5836.876633
South Korea,KOR,2005,20167.04749
South Sudan,SSD,2005,
Spain,ESP,2005,26450.95301
Sri Lanka,LKA,2005,1207.219948
Sudan,SDN,2005,905.5436401
Suriname,SUR,2005,3453.428659
Sweden,SWE,2005,43378.40774
Switzerland,CHE,2005,56242.89336
Syria,SYR,2005,1533.901665
Tajikistan,TJK,2005,333.9271509
Tanzania,TZA,2005,483.3348694
Thailand,THA,2005,2867.703834
Timor-Leste,TLS,2005,487.4645069
Togo,TGO,2005,551.25985
Tonga,TON,2005,2477.726201
Trinidad and Tobago,TTO,2005,12346.43731
Tunisia,TUN,2005,3146.826074
Turkey,TUR,2005,7331.854294
Turkmenistan,TKM,2005,1604.016185
Tuvalu,TUV,2005,2304.826943
Uganda,UGA,2005,330.4054027
Ukraine,UKR,2005,1875.335083
United Arab Emirates,ARE,2005,38719.31383
United Kingdom,GBR,2005,42240.2463
United States,USA,2005,44123.40707
Uruguay,URY,2005,5284.25678
Uzbekistan,UZB,2005,542.8358087
Vanuatu,VUT,2005,1873.991426
Venezuela,VEN,2005,5432.485418
Vietnam,VNM,2005,710.74676
Yemen,YEM,2005,734.1599085
Zambia,ZMB,2005,710.9820682
Zimbabwe,ZWE,2005,461.2713875
