Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2023,413.7578947
Albania,ALB,2023,9730.869219
Algeria,DZA,2023,5370.477235
Andorra,AND,2023,46812.4261
Angola,AGO,2023,2916.136633
Antigua and Barbuda,ATG,2023,21494.5474
Argentina,ARG,2023,14261.84657
Armenia,ARM,2023,8159.08721
Australia,AUS,2023,65058.37731
Austria,AUT,2023,56579.50418
Azerbaijan,AZE,2023,7133.02838
Bahamas,BHS,2023,38231.77448
Bahrain,BHR,2023,29290.12842
Bangladesh,BGD,2023,2551.017738
Barbados,BRB,2023,25583.87878
Belarus,BLR,2023,7896.753883
Belgium,BEL,2023,55291.47545
Belize,BLZ,2023,7424.758213
Benin,BEN,2023,1394.177847
Bhutan,BTN,2023,3831.325355
Bolivia,BOL,2023,4274.708205
Bosnia and Herzegovina,BIH,2023,8663.023265
Botswana,BWA,2023,7826.353765
Brazil,BRA,2023,10377.58977
Brunei,BRN,2023,32890.54918
Bulgaria,BGR,2023,15853.20864
Burkina Faso,BFA,2023,873.4825897
Burundi,BDI,2023,250.6272531
Cabo Verde,CPV,2023,4794.901219
Cambodia,KHM,2023,2429.748535
Cameroon,CMR,2023,1720.475102
Canada,CAN,2023,54220.3285
Central African Republic,CAF,2023,495.9788973
Chad,TCD,2023,949.3334537
Chile,CHL,2023,17067.03648
China,CHN,2023,12951.17824
Colombia,COL,2023,7000.836605
Comoros,COM,2023,1560.273785
Congo,COG,2023,2477.978455
Costa Rica,CRI,2023,16942.02681
Cote d'Ivoire,CIV,2023,2591.965905
Croatia,HRV,2023,22184.22793
Cuba,CUB,2023,
Cyprus,CYP,2023,36623.69141
Czechia,CZE,2023,31761.59441
Democratic Republic of the Congo,COD,2023,660.2120524
Denmark,DNK,2023,68043.5467
Djibouti,DJI,2023,3381.297797
Dominica,DMA,2023,9912.962128
Dominican Republic,DOM,2023,10630.43174
Ecuador,ECU,2023,6737.847484
Egypt,EGY,2023,3456.789685
El Salvador,SLV,2023,5365.444914
Equatorial Guinea,GNQ,2023,6677.793435
Eritrea,ERI,2023,
Estonia,EST,2023,30264.00649
Eswatini,SWZ,2023,3755.521112
Ethiopia,ETH,2023,1055.810916
Fiji,FJI,2023,5926.205864
Finland,FIN,2023,52834.29168
France,FRA,2023,44700.13842
Gabon,GAB,2023,7802.824333
Gambia,GMB,2023,883.0241117
Georgia,GEO,2023,8283.669607
Germany,DEU,2023,54776.76682
Ghana,GHA,2023,2383.904105
Greece,GRC,2023,23343.7104
Grenada,GRD,2023,11414.47817
Guatemala,GTM,2023,5758.327608
Guinea,GIN,2023,1555.493758
Guinea-Bissau,GNB,2023,988.0878864
Guyana,GUY,2023,20473.70022
Haiti,HTI,2023,1705.758085
Honduras,HND,2023,3227.457625
Hungary,HUN,2023,22230.62779
Iceland,ISL,2023,82138.7893
India,IND,2023,2530.120313
Indonesia,IDN,2023,4876.307745
Iran,IRN,2023,5049.299316
Iraq,IRQ,2023,5965.318351
Ireland,IRL,2023,106818.9171
Israel,ISR,2023,52003.72007
Italy,ITA,2023,39277.08388
Jamaica,JAM,2023,7542.400843
Japan,JPN,2023,33836.17563
Jordan,JOR,2023,4466.083142
Kazakhstan,KAZ,2023,12879.42753
Kenya,KEN,2023,1942.588028
Kiribati,KIR,2023,2177.701258
Kuwait,KWT,2023,34075.84901
Kyrgyzstan,KGZ,2023,2138.222102
Laos,LAO,2023,2066.949798
Latvia,LVA,2023,22710.26375
Lebanon,LBN,2023,3477.724898
Lesotho,LSO,2023,916.282977
Liberia,LBR,2023,799.1944702
Libya,LBY,2023,6026.515187
Liechtenstein,LIE,2023,206780.5904
Lithuania,LTU,2023,27786.00578
Luxembourg,LUX,2023,133230.6192
Madagascar,MDG,2023,508.7184277
Malawi,MWI,2023,633.214768
Malaysia,MYS,2023,11386.03956
Maldives,MDV,2023,12587.6126
Mali,MLI,2023,1043.953385
Malta,MLT,2023,40905.80596
Marshall Islands,MHL,2023,6793.244959
Mauritania,MRT,2023,2135.781876
Mauritius,MUS,2023,11269.96845
Mexico,MEX,2023,13860.95978
Micronesia,FSM,2023,3919.643079
Moldova,MDA,2023,6799.585946
Monaco,MCO,2023,256799.7886
Mongolia,MNG,2023,5838.631081
Montenegro,MNE,2023,12259.8775
Morocco,MAR,2023,3813.726074
Mozambique,MOZ,2023,622.0002977
Myanmar,MMR,2023,1233.196662
Namibia,NAM,2023,4187.605004
Nauru,NRU,2023,12752.47239
Nepal,NPL,2023,1382.330558
Netherlands,NLD,2023,63515.60308
New Zealand,NZL,2023,49075.95628
Nicaragua,NIC,2023,2609.444921
Niger,NER,2023,638.3360809
Nigeria,NGA,2023,2138.763837
North Korea,PRK,2023,
North Macedonia,MKD,2023,8674.358463
Norway,NOR,2023,87497.21796
Oman,OMN,2023,21027.73848
Pakistan,PAK,2023,1360.324178
Palau,PLW,2023,15610.82319
Palestine,PSE,2023,3455.028529
Panama,PAN,2023,18797.1934
Papua New Guinea,PNG,2023,2966.068304
Paraguay,PRY,2023,6299.990265
Peru,PER,2023,7887.541859
Philippines,PHL,2023,3804.082741
Poland,POL,2023,22145.26606
Portugal,PRT,2023,27634.61831
Qatar,QAT,2023,81816.9798
Romania,ROU,2023,18244.41869
Russia,RUS,2023,14159.3877
Rwanda,RWA,2023,1027.034468
Saint Kitts and Nevis,KNA,2023,22576.92484
Saint Lucia,LCA,2023,13554.76848
Saint Vincent and the Grenadines,VCT,2023,10582.36567
Samoa,WSM,2023,4822.740847
San Marino,SMR,2023,59879.7173
Sao Tome and Principe,STP,2023,2990.660614
Saudi Arabia,SAU,2023,36156.84834
Senegal,SEN,2023,1698.033873
Serbia,SRB,2023,12281.70795
Seychelles,SYC,2023,18262.71158
Sierra Leone,SLE,2023,758.3291374
Singapore,SGP,2023,85412.23035
Slovakia,SVK,2023,24614.87346
Slovenia,SVN,2023,32660.47536
Solomon Islands,SLB,2023,1882.643941
Somalia,SOM,2023,596.8859851
South Africa,ZAF,2023,6034.27209
South Korea,KOR,2023,35674.096
South Sudan,SSD,2023,
Spain,ESP,2023,33493.22254
Sri Lanka,LKA,2023,3798.890166
Sudan,SDN,2023,797.2834473
Suriname,SUR,2023,5521.976021
Sweden,SWE,2023,54950.28347
Switzerland,CHE,2023,100623.5496
Syria,SYR,2023,
Tajikistan,TJK,2023,1178.479901
Tanzania,TZA,2023,1224.002197
Thailand,THA,2023,7195.101309
Timor-Leste,TLS,2023,1502.411474
Togo,TGO,2023,1055.017279
Tonga,TON,2023,5651.593731
Trinidad and Tobago,TTO,2023,18308.45363
Tunisia,TUN,2023,3951.116834
Turkey,TUR,2023,13375.09473
Turkmenistan,TKM,2023,6231.913238
Tuvalu,TUV,2023,6344.775019
Uganda,UGA,2023,1002.309139
Ukraine,UKR,2023,5139.598145
United Arab Emirates,ARE,2023,49850.68722
United Kingdom,GBR,2023,49944.47021
United States,USA,2023,81032.26212
Uruguay,URY,2023,23019.42216
Uzbekistan,UZB,2023,2878.968793
