Country Name,Country Code,Year,GDP per capita(current US$)
Afghanistan,AFG,2004,221.7636539
Albania,ALB,2004,2446.909499
Algeria,DZA,2004,2816.99385
Andorra,AND,2004,39021.11071
Angola,AGO,2004,1451.471179
Antigua and Barbuda,ATG,2004,13037.88958
Argentina,ARG,2004,4242.020991
Armenia,ARM,2004,1130.087914
Australia,AUS,2004,30886.05009
Austria,AUT,2004,36614.25065
Azerbaijan,AZE,2004,1045.013633
"Bahamas, The",BHS,2004,26650.29342
Bahrain,BHR,2004,15963.94932
Bangladesh,BGD,2004,455.6140169
Barbados,BRB,2004,12886.36653
Belarus,BLR,2004,2378.337005
Belgium,BEL,2004,35429.40779
Belize,BLZ,2004,5153.713083
Benin,BEN,2004,758.6958038
Bhutan,BTN,2004,1130.359346
Bolivia,BOL,2004,953.1918932
Bosnia and Herzegovina,BIH,2004,2452.686092
Botswana,BWA,2004,4956.692877
Brazil,BRA,2004,3663.822625
Brunei Darussalam,BRN,2004,24423.0947
Bulgaria,BGR,2004,3389.687434
Burkina Faso,BFA,2004,403.8128374
Burundi,BDI,2004,125.1949652
Cabo Verde,CPV,2004,1929.490815
Cambodia,KHM,2004,444.1990675
Cameroon,CMR,2004,1133.393267
Canada,CAN,2004,32145.54126
Central African Republic,CAF,2004,303.4613212
Chad,TCD,2004,445.8507672
Chile,CHL,2004,6120.591521
China,CHN,2004,1530.927262
Colombia,COL,2004,2818.571954
Comoros,COM,2004,1072.28409
"Congo, Dem. Rep.",COD,2004,180.664765
"Congo, Rep.",COG,2004,1306.101363
Costa Rica,CRI,2004,4431.011721
Cote d'Ivoire,CIV,2004,1199.825245
Croatia,HRV,2004,9718.973228
Cuba,CUB,2004,3399.219629
Cyprus,CYP,2004,23792.61914
Czechia,CZE,2004,11782.55467
Denmark,DNK,2004,46625.0501
Djibouti,DJI,2004,806.2616529
Dominica,DMA,2004,5778.833065
Dominican Republic,DOM,2004,2451.691616
Ecuador,ECU,2004,2586.209147
"Egypt, Arab Rep.",EGY,2004,991.2556891
El Salvador,SLV,2004,2285.689074
Equatorial Guinea,GNQ,2004,4901.301274
Eritrea,ERI,2004,426.8409479
Estonia,EST,2004,8916.072827
Eswatini,SWZ,2004,2525.564045
Ethiopia,ETH,2004,133.1698125
Fiji,FJI,2004,3097.190967
Finland,FIN,2004,37768.13342
France,FRA,2004,33644.92822
Gabon,GAB,2004,5465.791936
"Gambia, The",GMB,2004,593.2853463
Georgia,GEO,2004,1305.047486
Germany,DEU,2004,34566.73591
Ghana,GHA,2004,406.1321053
Greece,GRC,2004,21449.25528
Grenada,GRD,2004,5480.261176
Guatemala,GTM,2004,1840.911849
Guinea,GIN,2004,584.8977405
Guinea-Bissau,GNB,2004,431.3765577
Guyana,GUY,2004,1033.310309
Haiti,HTI,2004,683.1852982
Honduras,HND,2004,1215.139954
Hungary,HUN,2004,10291.26947
Iceland,ISL,2004,47809.60731
India,IND,2004,624.2588265
Indonesia,IDN,2004,1126.840044
"Iran, Islamic Rep.",IRN,2004,2672.422665
Iraq,IRQ,2004,1328.371576
Ireland,IRL,2004,47754.20232
Israel,ISR,2004,20568.06941
Italy,ITA,2004,31348.19018
Jamaica,JAM,2004,3807.562931
Japan,JPN,2004,38298.98017
Jordan,JOR,2004,1940.086413
Kazakhstan,KAZ,2004,2722.474078
Kenya,KEN,2004,463.6627813
Kiribati,KIR,2004,1083.268899
"Korea, Dem. People's Rep.",PRK,2004,
"Korea, Rep.",KOR,2004,17121.63016
Kuwait,KWT,2004,27552.28274
Kyrgyz Republic,KGZ,2004,433.2338733
Lao PDR,LAO,2004,409.2962983
Latvia,LVA,2004,6109.732652
Lebanon,LBN,2004,4600.683714
Lesotho,LSO,2004,766.6858209
Liberia,LBR,2004,284.140224
Libya,LBY,2004,5773.763332
Liechtenstein,LIE,2004,100280.8314
Lithuania,LTU,2004,6734.574871
Luxembourg,LUX,2004,76544.91709
Madagascar,MDG,2004,272.2007486
Malawi,MWI,2004,404.6742484
Malaysia,MYS,2004,4939.248519
Maldives,MDV,2004,4070.260946
Mali,MLI,2004,495.0062947
Malta,MLT,2004,15212.13134
Marshall Islands,MHL,2004,2566.08291
