Country Name,Country Code,Year,Value
Afghanistan,AFG,2013,42.9
Albania,ALB,2013,15.5
Algeria,DZA,2013,11.6
Andorra,AND,2013,
Angola,AGO,2013,32.3
Antigua and Barbuda,ATG,2013,
Argentina,ARG,2013,7.2
Armenia,ARM,2013,13.2
Australia,AUS,2013,3.4
Austria,AUT,2013,
Azerbaijan,AZE,2013,15.1
Bahamas,BHS,2013,
Bahrain,BHR,2013,6.2
Bangladesh,BGD,2013,36.9
Barbados,BRB,2013,7.3
Belarus,BLR,2013,2.2
Belgium,BEL,2013,2.7
Belize,BLZ,2013,16.8
Benin,BEN,2013,34.0
Bhutan,BTN,2013,27.6
Bolivia,BOL,2013,18.9
Bosnia and Herzegovina,BIH,2013,9.0
Botswana,BWA,2013,23.7
Brazil,BRA,2013,6.7
Brunei,BRN,2013,16.4
Bulgaria,BGR,2013,7.0
Burkina Faso,BFA,2013,30.4
Burundi,BDI,2013,54.9
Cabo Verde,CPV,2013,7.9
Cambodia,KHM,2013,32.3
Cameroon,CMR,2013,31.7
Canada,CAN,2013,
Central African Republic,CAF,2013,39.6
Chad,TCD,2013,36.7
Chile,CHL,2013,1.8
China,CHN,2013,7.0
Colombia,COL,2013,12.6
Comoros,COM,2013,30.0
Congo,COG,2013,22.3
Costa Rica,CRI,2013,6.9
Cote d'Ivoire,CIV,2013,28.0
Croatia,HRV,2013,
Cuba,CUB,2013,7.2
Cyprus,CYP,2013,
Czechia,CZE,2013,2.4
Democratic Republic of the Congo,COD,2013,42.7
Denmark,DNK,2013,
Djibouti,DJI,2013,27.2
Dominica,DMA,2013,
Dominican Republic,DOM,2013,7.9
Ecuador,ECU,2013,23.1
Egypt,EGY,2013,22.0
El Salvador,SLV,2013,14.6
Equatorial Guinea,GNQ,2013,23.8
Eritrea,ERI,2013,51.7
Estonia,EST,2013,1.3
Eswatini,SWZ,2013,27.0
Ethiopia,ETH,2013,41.2
Fiji,FJI,2013,6.9
Finland,FIN,2013,1.6
France,FRA,2013,
Gabon,GAB,2013,16.7
Gambia,GMB,2013,21.7
Georgia,GEO,2013,8.5
Germany,DEU,2013,1.6
Ghana,GHA,2013,21.3
Greece,GRC,2013,1.8
Grenada,GRD,2013,
Guatemala,GTM,2013,47.2
Guinea,GIN,2013,33.0
Guinea-Bissau,GNB,2013,27.9
Guyana,GUY,2013,13.9
Haiti,HTI,2013,22.8
Honduras,HND,2013,21.2
Hungary,HUN,2013,
Iceland,ISL,2013,
India,IND,2013,40.6
Indonesia,IDN,2013,33.5
Iran,IRN,2013,5.5
Iraq,IRQ,2013,18.5
Ireland,IRL,2013,2.5
Israel,ISR,2013,
Italy,ITA,2013,
Jamaica,JAM,2013,6.2
Japan,JPN,2013,6.5
Jordan,JOR,2013,7.7
Kazakhstan,KAZ,2013,10.4
Kenya,KEN,2013,27.7
Kiribati,KIR,2013,16.1
Kuwait,KWT,2013,5.0
Kyrgyzstan,KGZ,2013,15.1
Laos,LAO,2013,39.4
Latvia,LVA,2013,2.1
Lebanon,LBN,2013,10.5
Lesotho,LSO,2013,36.7
Liberia,LBR,2013,33.6
Libya,LBY,2013,24.5
Liechtenstein,LIE,2013,
Lithuania,LTU,2013,1.8
Luxembourg,LUX,2013,
Madagascar,MDG,2013,47.4
Malawi,MWI,2013,41.9
Malaysia,MYS,2013,18.5
Maldives,MDV,2013,15.9
Mali,MLI,2013,28.5
Malta,MLT,2013,5.0
Marshall Islands,MHL,2013,37.0
Mauritania,MRT,2013,24.7
Mauritius,MUS,2013,8.1
Mexico,MEX,2013,12.9
Micronesia,FSM,2013,
Moldova,MDA,2013,6.5
Monaco,MCO,2013,
Mongolia,MNG,2013,11.3
Montenegro,MNE,2013,8.5
Morocco,MAR,2013,15.3
Mozambique,MOZ,2013,42.3
Myanmar,MMR,2013,30.5
Namibia,NAM,2013,23.1
Nauru,NRU,2013,20.3
Nepal,NPL,2013,38.4
Netherlands,NLD,2013,1.5
New Zealand,NZL,2013,
Nicaragua,NIC,2013,
Niger,NER,2013,44.8
Nigeria,NGA,2013,36.5
North Korea,PRK,2013,24.5
North Macedonia,MKD,2013,5.4
Norway,NOR,2013,
Oman,OMN,2013,11.3
Pakistan,PAK,2013,43.3
Palau,PLW,2013,
Palestine,PSE,2013,10.0
Panama,PAN,2013,19.6
Papua New Guinea,PNG,2013,47.9
Paraguay,PRY,2013,8.5
Peru,PER,2013,16.9
Philippines,PHL,2013,31.6
Poland,POL,2013,1.7
Portugal,PRT,2013,3.7
Qatar,QAT,2013,6.3
Romania,ROU,2013,8.5
Russia,RUS,2013,
Rwanda,RWA,2013,39.8
Saint Kitts and Nevis,KNA,2013,
Saint Lucia,LCA,2013,2.3
Saint Vincent and the Grenadines,VCT,2013,
Samoa,WSM,2013,5.2
San Marino,SMR,2013,
Sao Tome and Principe,STP,2013,17.6
Saudi Arabia,SAU,2013,12.4
Senegal,SEN,2013,18.2
Serbia,SRB,2013,5.8
Seychelles,SYC,2013,7.7
Sierra Leone,SLE,2013,32.4
Singapore,SGP,2013,3.1
Slovakia,SVK,2013,
Slovenia,SVN,2013,
Solomon Islands,SLB,2013,31.5
Somalia,SOM,2013,28.8
South Africa,ZAF,2013,22.2
South Korea,KOR,2013,1.9
South Sudan,SSD,2013,30.8
Spain,ESP,2013,
Sri Lanka,LKA,2013,15.3
Sudan,SDN,2013,35.8
Suriname,SUR,2013,8.3
Sweden,SWE,2013,
Switzerland,CHE,2013,
Syria,SYR,2013,26.8
Tajikistan,TJK,2013,24.3
Tanzania,TZA,2013,36.7
Thailand,THA,2013,13.6
Timor-Leste,TLS,2013,51.8
Togo,TGO,2013,26.0
Tonga,TON,2013,6.4
Trinidad and Tobago,TTO,2013,8.6
Tunisia,TUN,2013,8.8
Turkey,TUR,2013,8.6
Turkmenistan,TKM,2013,11.8
Tuvalu,TUV,2013,7.6
Uganda,UGA,2013,32.3
Ukraine,UKR,2013,17.4
United Arab Emirates,ARE,2013,
United Kingdom,GBR,2013,2.8
United States,USA,2013,2.6
Uruguay,URY,2013,8.7
Uzbekistan,UZB,2013,12.3
Vanuatu,VUT,2013,27.2
Venezuela,VEN,2013,11.8
Vietnam,VNM,2013,24.6
Yemen,YEM,2013,47.8
Zambia,ZMB,2013,39.6
Zimbabwe,ZWE,2013,29.7
