Country Name,Country Code,Year,People using basic drinking water services (% of population)
Afghanistan,AFG,2016,62.82207041
Albania,ALB,2016,93.75487643
Algeria,DZA,2016,91.56940001
Andorra,AND,2016,100
Angola,AGO,2016,60.19206202
Antigua and Barbuda,ATG,2016,98.60784138
Argentina,ARG,2016,99.04137385
Armenia,ARM,2016,99.32004492
Australia,AUS,2016,99.96996855
Austria,AUT,2016,100
Azerbaijan,AZE,2016,90.38739811
Bahamas,BHS,2016,98.94526121
Bahrain,BHR,2016,99.9276523
Bangladesh,BGD,2016,97.58269817
Barbados,BRB,2016,98.82965793
Belarus,BLR,2016,98.91524968
Belgium,BEL,2016,99.99999815
Belize,BLZ,2016,93.36693047
Benin,BEN,2016,66.96970536
Bhutan,BTN,2016,97.13614034
Bolivia,BOL,2016,89.85682903
Bosnia and Herzegovina,BIH,2016,96.07241334
Botswana,BWA,2016,88.90366848
Brazil,BRA,2016,97.92176055
Brunei,BRN,2016,99.90002193
Bulgaria,BGR,2016,99.33272289
Burkina Faso,BFA,2016,51.64805693
Burundi,BDI,2016,61.50131525
CÃ´te d'Ivoire,CIV,2016,74.62367816
Cabo Verde,CPV,2016,85.58132243
Cambodia,KHM,2016,73.98971427
Cameroon,CMR,2016,67.16966871
Canada,CAN,2016,98.76640205
Central African Republic,CAF,2016,41.27664359
Chad,TCD,2016,48.44975369
Chile,CHL,2016,98.24000684
China,CHN,2016,92.05803322
Colombia,COL,2016,95.3807153
Comoros,COM,2016,85.90942984
Congo,COG,2016,71.79734776
Costa Rica,CRI,2016,99.3263015
Croatia,HRV,2016,99.90097965
Cuba,CUB,2016,93.78972093
Cyprus,CYP,2016,99.77821539
Czechia,CZE,2016,98.73075117
Democratic Republic of the Congo,COD,2016,36.16787657
Denmark,DNK,2016,99.9999998
Djibouti,DJI,2016,77.81184316
Dominica,DMA,2016,96.14016448
Dominican Republic,DOM,2016,96.14158497
Ecuador,ECU,2016,90.39441523
Egypt,EGY,2016,97.85344221
El Salvador,SLV,2016,87.1729026
Equatorial Guinea,GNQ,2016,64.42551639
Eritrea,ERI,2016,51.84971776
Estonia,EST,2016,99.84503432
Eswatini,SWZ,2016,70.68692194
Ethiopia,ETH,2016,43.56974638
Fiji,FJI,2016,95.27863498
Finland,FIN,2016,99.99999989
France,FRA,2016,100
Gabon,GAB,2016,86.60646504
Gambia,GMB,2016,82.51964057
Georgia,GEO,2016,96.23064385
Germany,DEU,2016,99.99999947
Ghana,GHA,2016,81.66514562
Greece,GRC,2016,99.99999686
Grenada,GRD,2016,95.62865044
Guatemala,GTM,2016,91.41220811
Guinea,GIN,2016,64.3935453
Guinea-Bissau,GNB,2016,60.64989383
Guyana,GUY,2016,93.85667255
Haiti,HTI,2016,67.92006632
Honduras,HND,2016,92.81588712
Hungary,HUN,2016,98.66794843
Iceland,ISL,2016,100
India,IND,2016,90.41582825
Indonesia,IDN,2016,87.68498957
Iran,IRN,2016,96.88838413
Iraq,IRQ,2016,95.13617228
Ireland,IRL,2016,96.95692781
Israel,ISR,2016,100
Italy,ITA,2016,99.91703407
Jamaica,JAM,2016,90.20614391
Japan,JPN,2016,98.93870068
Jordan,JOR,2016,99.05609929
Kazakhstan,KAZ,2016,95.74658134
Kenya,KEN,2016,58.99333303
Kiribati,KIR,2016,73.0741374
Kuwait,KWT,2016,100
Kyrgyzstan,KGZ,2016,90.19192448
Laos,LAO,2016,78.85794832
Latvia,LVA,2016,98.48697685
Lebanon,LBN,2016,91.64611842
Lesotho,LSO,2016,73.42727641
Liberia,LBR,2016,73.45325745
Libya,LBY,2016,94.17101381
Liechtenstein,LIE,2016,100
Lithuania,LTU,2016,97.12760748
Luxembourg,LUX,2016,99.99999944
Madagascar,MDG,2016,49.05759145
Malawi,MWI,2016,66.75750717
Malaysia,MYS,2016,97.48835783
Maldives,MDV,2016,98.93015918
Mali,MLI,2016,74.95304653
Malta,MLT,2016,99.99999855
Marshall Islands,MHL,2016,87.85999254
Mauritania,MRT,2016,65.48500656
Mauritius,MUS,2016,99.73286744
Mexico,MEX,2016,97.63690854
Micronesia,FSM,2016,89.88195415
Moldova,MDA,2016,89.27220543
Monaco,MCO,2016,100
Mongolia,MNG,2016,79.99102746
Montenegro,MNE,2016,97.98380317
Morocco,MAR,2016,83.22676778
Mozambique,MOZ,2016,50.2743319
Myanmar,MMR,2016,75.55927468
Namibia,NAM,2016,83.37097914
Nauru,NRU,2016,98.07629221
Nepal,NPL,2016,89.2751914
Netherlands,NLD,2016,99.99999925
New Zealand,NZL,2016,99.99999783
Nicaragua,NIC,2016,
Niger,NER,2016,48.00013168
Nigeria,NGA,2016,69.74056883
North Korea,PRK,2016,94.86210182
North Macedonia,MKD,2016,97.73150207
Norway,NOR,2016,99.99999828
Oman,OMN,2016,90.68742225
Pakistan,PAK,2016,89.77071504
Palau,PLW,2016,99.48825545
Palestine,PSE,2016,99.30949758
Panama,PAN,2016,93.18881982
Papua New Guinea,PNG,2016,45.04717497
Paraguay,PRY,2016,94.93927229
Peru,PER,2016,91.0088509
Philippines,PHL,2016,92.68115071
Poland,POL,2016,94.42243262
Portugal,PRT,2016,99.18926603
Qatar,QAT,2016,99.9520947
Romania,ROU,2016,99.99999889
Russia,RUS,2016,96.67158819
Rwanda,RWA,2016,56.77061156
Saint Kitts and Nevis,KNA,2016,98.61185413
Saint Lucia,LCA,2016,95.63962269
Saint Vincent and the Grenadines,VCT,2016,97.71664011
Samoa,WSM,2016,92.7474261
San Marino,SMR,2016,100
Sao Tome and Principe,STP,2016,75.67030853
Saudi Arabia,SAU,2016,99.05340917
Senegal,SEN,2016,78.82581393
Serbia,SRB,2016,93.5956537
Seychelles,SYC,2016,96.23174049
Sierra Leone,SLE,2016,58.73744661
Singapore,SGP,2016,100
Slovakia,SVK,2016,99.78751303
Slovenia,SVN,2016,99.60948317
Solomon Islands,SLB,2016,72.42353422
Somalia,SOM,2016,56.28497802
South Africa,ZAF,2016,92.06338983
South Korea,KOR,2016,99.47994179
South Sudan,SSD,2016,40.19392504
Spain,ESP,2016,99.92650658
Sri Lanka,LKA,2016,88.13156472
Sudan,SDN,2016,57.21766651
Suriname,SUR,2016,96.19545741
Sweden,SWE,2016,99.68304823
Switzerland,CHE,2016,99.99999855
Syria,SYR,2016,93.47431944
TÃ¼rkiye,TUR,2016,95.35629978
Tajikistan,TJK,2016,80.01921062
Tanzania,TZA,2016,52.22585647
Thailand,THA,2016,98.75636645
Timor-Leste,TLS,2016,73.78409314
Togo,TGO,2016,60.07531264
Tonga,TON,2016,98.78907159
Trinidad and Tobago,TTO,2016,98.21526235
Tunisia,TUN,2016,93.43290204
Turkmenistan,TKM,2016,97.42116114
Tuvalu,TUV,2016,98.88009418
Uganda,UGA,2016,49.70260636
Ukraine,UKR,2016,93.35137835
United Arab Emirates,ARE,2016,99.9516742
United Kingdom,GBR,2016,99.99999912
United States,USA,2016,99.50989818
Uruguay,URY,2016,99.24013342
Uzbekistan,UZB,2016,94.40804439
Vanuatu,VUT,2016,86.61022494
Vatican City,VAT,2016,
Venezuela,VEN,2016,94.39418015
Vietnam,VNM,2016,93.10778592
Yemen,YEM,2016,61.53481346
Zambia,ZMB,2016,64.83505448
Zimbabwe,ZWE,2016,67.27867275
