Country Name,Country Code,Year,People using basic drinking water services (% of population)
Afghanistan,AFG,2002,31.83607733
Albania,ALB,2002,87.45163616
Algeria,DZA,2002,89.34363998
Andorra,AND,2002,100
Angola,AGO,2002,38.8353925
Antigua and Barbuda,ATG,2002,97.58932177
Argentina,ARG,2002,96.75547393
Armenia,ARM,2002,96.11124325
Australia,AUS,2002,99.71219199
Austria,AUT,2002,100
Azerbaijan,AZE,2002,77.38592074
Bahamas,BHS,2002,98.18721583
Bahrain,BHR,2002,99.95478876
Bangladesh,BGD,2002,94.90526872
Barbados,BRB,2002,98.16370429
Belarus,BLR,2002,97.84555668
Belgium,BEL,2002,100
Belize,BLZ,2002,89.91358232
Benin,BEN,2002,61.78268647
Bhutan,BTN,2002,85.61518125
Bolivia,BOL,2002,82.43118551
Bosnia and Herzegovina,BIH,2002,97.23201163
Botswana,BWA,2002,75.91390625
Brazil,BRA,2002,94.18642781
Brunei,BRN,2002,99.60613615
Bulgaria,BGR,2002,99.67888079
Burkina Faso,BFA,2002,55.61143044
Burundi,BDI,2002,51.31358647
C̫te d'Ivoire,CIV,2002,69.56308278
Cabo Verde,CPV,2002,79.95277321
Cambodia,KHM,2002,55.51061357
Cameroon,CMR,2002,57.49555661
Canada,CAN,2002,99.56053101
Central African Republic,CAF,2002,56.65333365
Chad,TCD,2002,39.79751156
Chile,CHL,2002,96.66258595
China,CHN,2002,81.86506719
Colombia,COL,2002,91.54972291
Comoros,COM,2002,87.42647578
Congo,COG,2002,59.18422259
Costa Rica,CRI,2002,95.4574835
Croatia,HRV,2002,98.76253779
Cuba,CUB,2002,92.07047549
Cyprus,CYP,2002,99.8807921
Czechia,CZE,2002,98.00883255
Democratic Republic of the Congo,COD,2002,37.48461184
Denmark,DNK,2002,100
Djibouti,DJI,2002,74.745087
Dominica,DMA,2002,94.50723396
Dominican Republic,DOM,2002,91.73506129
Ecuador,ECU,2002,85.86811688
Egypt,EGY,2002,98.85193093
El Salvador,SLV,2002,86.63776424
Equatorial Guinea,GNQ,2002,52.54199672
Eritrea,ERI,2002,47.44092446
Estonia,EST,2002,97.7507017
Eswatini,SWZ,2002,54.47528258
Ethiopia,ETH,2002,21.81059473
Fiji,FJI,2002,94.8709679
Finland,FIN,2002,99.99999687
France,FRA,2002,100
Gabon,GAB,2002,81.06000233
Gambia,GMB,2002,73.18740467
Georgia,GEO,2002,94.29153488
Germany,DEU,2002,99.99999783
Ghana,GHA,2002,67.28702366
Greece,GRC,2002,99.7919945
Grenada,GRD,2002,93.77226775
Guatemala,GTM,2002,88.03901557
Guinea,GIN,2002,51.2523027
Guinea-Bissau,GNB,2002,56.07667812
Guyana,GUY,2002,89.87835432
Haiti,HTI,2002,56.86897806
Honduras,HND,2002,86.72888824
Hungary,HUN,2002,94.51336318
Iceland,ISL,2002,100
India,IND,2002,80.76849162
Indonesia,IDN,2002,77.76482883
Iran,IRN,2002,94.61211047
Iraq,IRQ,2002,82.6260373
Ireland,IRL,2002,96.68393933
Israel,ISR,2002,99.99999667
Italy,ITA,2002,99.60848447
Jamaica,JAM,2002,93.41269559
Japan,JPN,2002,98.51961391
Jordan,JOR,2002,98.43422129
Kazakhstan,KAZ,2002,90.82035348
Kenya,KEN,2002,47.09798506
Kiribati,KIR,2002,58.33210994
Kuwait,KWT,2002,100
Kyrgyzstan,KGZ,2002,81.58481057
Laos,LAO,2002,52.71074215
Latvia,LVA,2002,97.98751635
Lebanon,LBN,2002,85.23329633
Lesotho,LSO,2002,65.52019205
Liberia,LBR,2002,62.80782271
Libya,LBY,2002,
Liechtenstein,LIE,2002,100
Lithuania,LTU,2002,90.54624245
Luxembourg,LUX,2002,100
Madagascar,MDG,2002,37.82854526
Malawi,MWI,2002,55.73580122
Malaysia,MYS,2002,96.31855425
Maldives,MDV,2002,94.6785047
Mali,MLI,2002,52.66528529
Malta,MLT,2002,99.99999684
Marshall Islands,MHL,2002,88.69398411
Mauritania,MRT,2002,43.82344693
Mauritius,MUS,2002,99.40380415
Mexico,MEX,2002,92.52265727
Micronesia,FSM,2002,91.55332659
Moldova,MDA,2002,83.65124402
Monaco,MCO,2002,100
Mongolia,MNG,2002,65.2096972
Montenegro,MNE,2002,
Morocco,MAR,2002,64.76395322
Mozambique,MOZ,2002,25.8920563
Myanmar,MMR,2002,50.22573703
Namibia,NAM,2002,77.08108063
Nauru,NRU,2002,98.32203635
Nepal,NPL,2002,80.80651758
Netherlands,NLD,2002,100
New Zealand,NZL,2002,100
Nicaragua,NIC,2002,
Niger,NER,2002,38.11153703
Nigeria,NGA,2002,47.32367441
North Korea,PRK,2002,99.30215261
North Macedonia,MKD,2002,96.76863481
Norway,NOR,2002,100
Oman,OMN,2002,85.62946227
Pakistan,PAK,2002,87.82481464
Palau,PLW,2002,99.34759939
Palestine,PSE,2002,93.37112121
Panama,PAN,2002,90.32898727
Papua New Guinea,PNG,2002,29.74737118
Paraguay,PRY,2002,79.11787958
Peru,PER,2002,81.91208985
Philippines,PHL,2002,87.2412452
Poland,POL,2002,
Portugal,PRT,2002,99.20467655
Qatar,QAT,2002,99.90292479
Romania,ROU,2002,100
Russia,RUS,2002,96.42406177
Rwanda,RWA,2002,49.18572278
Saint Kitts and Nevis,KNA,2002,98.47481101
Saint Lucia,LCA,2002,90.54620841
Saint Vincent and the Grenadines,VCT,2002,95.76310652
Samoa,WSM,2002,87.24375539
San Marino,SMR,2002,99.99999804
Sao Tome and Principe,STP,2002,70.12287744
Saudi Arabia,SAU,2002,99.07550445
Senegal,SEN,2002,62.01612913
Serbia,SRB,2002,89.3717201
Seychelles,SYC,2002,93.9131512
Sierra Leone,SLE,2002,42.35640187
Singapore,SGP,2002,100
Slovakia,SVK,2002,97.97627278
